inventory_key,date_key,sku_key,store_key,stock_on_hand,stock_in_transit,allocated_stock,stock_out_flag,days_out_of_stock
121450,20260420,100,15,159,0,7,False,0
121451,20260420,101,15,220,0,11,False,0
121452,20260420,102,15,103,0,5,False,0
121453,20260420,103,15,68,0,3,False,0
121454,20260420,104,15,88,0,4,False,0
121455,20260420,105,15,97,0,4,False,0
121456,20260420,106,15,83,0,4,False,0
121457,20260420,107,15,87,0,4,False,0
121458,20260420,108,15,64,0,3,False,0
121459,20260420,109,15,177,0,8,False,0
121460,20260420,110,15,96,0,4,False,0
121461,20260420,111,15,116,0,5,False,0
121462,20260420,112,15,192,0,9,False,0
121463,20260420,113,15,121,0,6,False,0
121464,20260420,114,15,111,0,5,False,0
121465,20260420,115,15,104,0,5,False,0
121466,20260420,116,15,149,0,7,False,0
121467,20260420,117,15,84,0,4,False,0
121468,20260420,118,15,212,0,10,False,0
121469,20260420,119,15,217,0,10,False,0
121470,20260420,120,15,109,0,5,False,0
121471,20260420,121,15,177,0,8,False,0
121472,20260420,122,15,119,0,5,False,0
121473,20260420,123,15,71,0,3,False,0
121474,20260420,124,15,65,0,3,False,0
121475,20260420,125,15,206,0,10,False,0
121476,20260420,126,15,205,0,10,False,0
121477,20260420,127,15,100,0,5,False,0
121478,20260420,128,15,74,0,3,False,0
121479,20260420,129,15,85,0,4,False,0
121480,20260420,130,15,107,0,5,False,0
121481,20260420,131,15,101,0,5,False,0
121482,20260420,132,15,206,0,10,False,0
121483,20260420,133,15,165,0,8,False,0
121484,20260420,134,15,168,0,8,False,0
121485,20260420,135,15,206,0,10,False,0
121486,20260420,136,15,203,0,10,False,0
121487,20260420,137,15,170,0,8,False,0
121488,20260420,138,15,196,0,9,False,0
121489,20260420,139,15,86,0,4,False,0
121490,20260420,140,15,151,0,7,False,0
121491,20260420,141,15,163,0,8,False,0
121492,20260420,142,15,198,0,9,False,0
121493,20260420,143,15,176,0,8,False,0
121494,20260420,144,15,206,0,10,False,0
121495,20260420,145,15,102,0,5,False,0
121496,20260420,146,15,190,0,9,False,0
121497,20260420,147,15,170,0,8,False,0
121498,20260420,148,15,181,0,9,False,0
121499,20260420,149,15,182,0,9,False,0
121500,20260420,150,15,243,0,12,False,0
121501,20260421,1,1,143,0,7,False,0
121502,20260421,2,1,176,0,8,False,0
121503,20260421,3,1,182,0,9,False,0
121504,20260421,4,1,90,0,4,False,0
121505,20260421,5,1,187,0,9,False,0
121506,20260421,6,1,138,0,6,False,0
121507,20260421,7,1,193,0,9,False,0
121508,20260421,8,1,162,0,8,False,0
121509,20260421,9,1,141,0,7,False,0
121510,20260421,10,1,186,0,9,False,0
121511,20260421,11,1,171,0,8,False,0
121512,20260421,12,1,103,0,5,False,0
121513,20260421,13,1,151,0,7,False,0
121514,20260421,14,1,177,0,8,False,0
121515,20260421,15,1,183,0,9,False,0
121516,20260421,16,1,120,0,6,False,0
121517,20260421,17,1,62,0,3,False,0
121518,20260421,18,1,70,0,3,False,0
121519,20260421,19,1,225,0,11,False,0
121520,20260421,20,1,78,0,3,False,0
121521,20260421,21,1,182,0,9,False,0
121522,20260421,22,1,222,0,11,False,0
121523,20260421,23,1,113,0,5,False,0
121524,20260421,24,1,175,0,8,False,0
121525,20260421,25,1,86,0,4,False,0
121526,20260421,26,1,74,0,3,False,0
121527,20260421,27,1,108,0,5,False,0
121528,20260421,28,1,114,0,5,False,0
121529,20260421,29,1,141,0,7,False,0
121530,20260421,30,1,218,0,10,False,0
121531,20260421,31,1,177,0,8,False,0
121532,20260421,32,1,129,0,6,False,0
121533,20260421,33,1,168,0,8,False,0
121534,20260421,34,1,81,0,4,False,0
121535,20260421,35,1,125,0,6,False,0
121536,20260421,36,1,115,0,5,False,0
121537,20260421,37,1,81,0,4,False,0
121538,20260421,38,1,205,0,10,False,0
121539,20260421,39,1,138,0,6,False,0
121540,20260421,40,1,53,0,2,False,0
121541,20260421,41,1,91,0,4,False,0
121542,20260421,42,1,188,0,9,False,0
121543,20260421,43,1,134,0,6,False,0
121544,20260421,44,1,183,0,9,False,0
121545,20260421,45,1,185,0,9,False,0
121546,20260421,46,1,209,0,10,False,0
121547,20260421,47,1,150,0,7,False,0
121548,20260421,48,1,108,0,5,False,0
121549,20260421,49,1,136,0,6,False,0
121550,20260421,50,1,148,0,7,False,0
121551,20260421,51,1,277,0,13,False,0
121552,20260421,52,1,205,0,10,False,0
121553,20260421,53,1,69,0,3,False,0
121554,20260421,54,1,113,0,5,False,0
121555,20260421,55,1,99,0,4,False,0
121556,20260421,56,1,200,0,10,False,0
121557,20260421,57,1,145,0,7,False,0
121558,20260421,58,1,151,0,7,False,0
121559,20260421,59,1,189,0,9,False,0
121560,20260421,60,1,57,0,2,False,0
121561,20260421,61,1,223,0,11,False,0
121562,20260421,62,1,124,0,6,False,0
121563,20260421,63,1,147,0,7,False,0
121564,20260421,64,1,164,0,8,False,0
121565,20260421,65,1,155,0,7,False,0
121566,20260421,66,1,78,0,3,False,0
121567,20260421,67,1,139,0,6,False,0
121568,20260421,68,1,119,0,5,False,0
121569,20260421,69,1,64,0,3,False,0
121570,20260421,70,1,125,0,6,False,0
121571,20260421,71,1,81,0,4,False,0
121572,20260421,72,1,128,0,6,False,0
121573,20260421,73,1,213,0,10,False,0
121574,20260421,74,1,118,0,5,False,0
121575,20260421,75,1,130,0,6,False,0
121576,20260421,76,1,139,0,6,False,0
121577,20260421,77,1,76,0,3,False,0
121578,20260421,78,1,103,0,5,False,0
121579,20260421,79,1,221,0,11,False,0
121580,20260421,80,1,96,0,4,False,0
121581,20260421,81,1,160,0,8,False,0
121582,20260421,82,1,184,0,9,False,0
121583,20260421,83,1,181,0,9,False,0
121584,20260421,84,1,122,0,6,False,0
121585,20260421,85,1,82,0,4,False,0
121586,20260421,86,1,205,0,10,False,0
121587,20260421,87,1,199,0,9,False,0
121588,20260421,88,1,122,0,6,False,0
121589,20260421,89,1,165,0,8,False,0
121590,20260421,90,1,158,0,7,False,0
121591,20260421,91,1,119,0,5,False,0
121592,20260421,92,1,204,0,10,False,0
121593,20260421,93,1,81,0,4,False,0
121594,20260421,94,1,121,0,6,False,0
121595,20260421,95,1,140,0,7,False,0
121596,20260421,96,1,137,0,6,False,0
121597,20260421,97,1,57,0,2,False,0
121598,20260421,98,1,211,0,10,False,0
121599,20260421,99,1,211,0,10,False,0
121600,20260421,100,1,217,0,10,False,0
121601,20260421,101,1,98,0,4,False,0
121602,20260421,102,1,201,0,10,False,0
121603,20260421,103,1,130,0,6,False,0
121604,20260421,104,1,237,0,11,False,0
121605,20260421,105,1,91,0,4,False,0
121606,20260421,106,1,187,0,9,False,0
121607,20260421,107,1,144,0,7,False,0
121608,20260421,108,1,166,0,8,False,0
121609,20260421,109,1,72,0,3,False,0
121610,20260421,110,1,239,0,11,False,0
121611,20260421,111,1,139,0,6,False,0
121612,20260421,112,1,178,0,8,False,0
121613,20260421,113,1,194,0,9,False,0
121614,20260421,114,1,66,0,3,False,0
121615,20260421,115,1,180,0,9,False,0
121616,20260421,116,1,89,0,4,False,0
121617,20260421,117,1,187,0,9,False,0
121618,20260421,118,1,142,0,7,False,0
121619,20260421,119,1,131,0,6,False,0
121620,20260421,120,1,235,0,11,False,0
121621,20260421,121,1,139,0,6,False,0
121622,20260421,122,1,117,0,5,False,0
121623,20260421,123,1,53,0,2,False,0
121624,20260421,124,1,57,0,2,False,0
121625,20260421,125,1,92,0,4,False,0
121626,20260421,126,1,225,0,11,False,0
121627,20260421,127,1,245,0,12,False,0
121628,20260421,128,1,206,0,10,False,0
121629,20260421,129,1,166,0,8,False,0
121630,20260421,130,1,120,0,6,False,0
121631,20260421,131,1,45,0,2,False,0
121632,20260421,132,1,194,0,9,False,0
121633,20260421,133,1,135,0,6,False,0
121634,20260421,134,1,101,0,5,False,0
121635,20260421,135,1,143,0,7,False,0
121636,20260421,136,1,140,0,7,False,0
121637,20260421,137,1,191,0,9,False,0
121638,20260421,138,1,184,0,9,False,0
121639,20260421,139,1,84,0,4,False,0
121640,20260421,140,1,67,0,3,False,0
121641,20260421,141,1,187,0,9,False,0
121642,20260421,142,1,205,0,10,False,0
121643,20260421,143,1,147,0,7,False,0
121644,20260421,144,1,248,0,12,False,0
121645,20260421,145,1,163,0,8,False,0
121646,20260421,146,1,113,0,5,False,0
121647,20260421,147,1,215,0,10,False,0
121648,20260421,148,1,61,0,3,False,0
121649,20260421,149,1,207,0,10,False,0
121650,20260421,150,1,93,0,4,False,0
121651,20260421,1,2,204,0,10,False,0
121652,20260421,2,2,54,0,2,False,0
121653,20260421,3,2,103,0,5,False,0
121654,20260421,4,2,142,0,7,False,0
121655,20260421,5,2,213,0,10,False,0
121656,20260421,6,2,219,0,10,False,0
121657,20260421,7,2,214,0,10,False,0
121658,20260421,8,2,147,0,7,False,0
121659,20260421,9,2,144,0,7,False,0
121660,20260421,10,2,199,0,9,False,0
121661,20260421,11,2,62,0,3,False,0
121662,20260421,12,2,176,0,8,False,0
121663,20260421,13,2,226,0,11,False,0
121664,20260421,14,2,266,0,13,False,0
121665,20260421,15,2,187,0,9,False,0
121666,20260421,16,2,159,0,7,False,0
121667,20260421,17,2,202,0,10,False,0
121668,20260421,18,2,121,0,6,False,0
121669,20260421,19,2,221,0,11,False,0
121670,20260421,20,2,70,0,3,False,0
121671,20260421,21,2,155,0,7,False,0
121672,20260421,22,2,86,0,4,False,0
121673,20260421,23,2,68,0,3,False,0
121674,20260421,24,2,159,0,7,False,0
121675,20260421,25,2,214,0,10,False,0
121676,20260421,26,2,195,0,9,False,0
121677,20260421,27,2,78,0,3,False,0
121678,20260421,28,2,88,0,4,False,0
121679,20260421,29,2,91,0,4,False,0
121680,20260421,30,2,112,0,5,False,0
121681,20260421,31,2,76,0,3,False,0
121682,20260421,32,2,168,0,8,False,0
121683,20260421,33,2,154,0,7,False,0
121684,20260421,34,2,126,0,6,False,0
121685,20260421,35,2,214,0,10,False,0
121686,20260421,36,2,116,0,5,False,0
121687,20260421,37,2,203,0,10,False,0
121688,20260421,38,2,220,0,11,False,0
121689,20260421,39,2,99,0,4,False,0
121690,20260421,40,2,78,0,3,False,0
121691,20260421,41,2,208,0,10,False,0
121692,20260421,42,2,95,0,4,False,0
121693,20260421,43,2,148,0,7,False,0
121694,20260421,44,2,169,0,8,False,0
121695,20260421,45,2,238,0,11,False,0
121696,20260421,46,2,178,0,8,False,0
121697,20260421,47,2,108,0,5,False,0
121698,20260421,48,2,230,0,11,False,0
121699,20260421,49,2,80,0,4,False,0
121700,20260421,50,2,93,0,4,False,0
121701,20260421,51,2,90,0,4,False,0
121702,20260421,52,2,241,0,12,False,0
121703,20260421,53,2,237,0,11,False,0
121704,20260421,54,2,157,0,7,False,0
121705,20260421,55,2,165,0,8,False,0
121706,20260421,56,2,118,0,5,False,0
121707,20260421,57,2,145,0,7,False,0
121708,20260421,58,2,195,0,9,False,0
121709,20260421,59,2,146,0,7,False,0
121710,20260421,60,2,205,0,10,False,0
121711,20260421,61,2,126,0,6,False,0
121712,20260421,62,2,162,0,8,False,0
121713,20260421,63,2,243,0,12,False,0
121714,20260421,64,2,172,0,8,False,0
121715,20260421,65,2,200,0,10,False,0
121716,20260421,66,2,159,0,7,False,0
121717,20260421,67,2,169,0,8,False,0
121718,20260421,68,2,224,0,11,False,0
121719,20260421,69,2,162,0,8,False,0
121720,20260421,70,2,85,0,4,False,0
121721,20260421,71,2,183,0,9,False,0
121722,20260421,72,2,81,0,4,False,0
121723,20260421,73,2,125,0,6,False,0
121724,20260421,74,2,109,0,5,False,0
121725,20260421,75,2,102,0,5,False,0
121726,20260421,76,2,157,0,7,False,0
121727,20260421,77,2,99,0,4,False,0
121728,20260421,78,2,174,0,8,False,0
121729,20260421,79,2,187,0,9,False,0
121730,20260421,80,2,226,0,11,False,0
121731,20260421,81,2,217,0,10,False,0
121732,20260421,82,2,172,0,8,False,0
121733,20260421,83,2,102,0,5,False,0
121734,20260421,84,2,82,0,4,False,0
121735,20260421,85,2,65,0,3,False,0
121736,20260421,86,2,131,0,6,False,0
121737,20260421,87,2,160,0,8,False,0
121738,20260421,88,2,42,0,2,False,0
121739,20260421,89,2,122,0,6,False,0
121740,20260421,90,2,86,0,4,False,0
121741,20260421,91,2,171,0,8,False,0
121742,20260421,92,2,77,0,3,False,0
121743,20260421,93,2,176,0,8,False,0
121744,20260421,94,2,49,0,2,False,0
121745,20260421,95,2,169,0,8,False,0
121746,20260421,96,2,154,0,7,False,0
121747,20260421,97,2,111,0,5,False,0
121748,20260421,98,2,216,0,10,False,0
121749,20260421,99,2,138,0,6,False,0
121750,20260421,100,2,99,0,4,False,0
121751,20260421,101,2,216,0,10,False,0
121752,20260421,102,2,233,0,11,False,0
121753,20260421,103,2,157,0,7,False,0
121754,20260421,104,2,199,0,9,False,0
121755,20260421,105,2,188,0,9,False,0
121756,20260421,106,2,126,0,6,False,0
121757,20260421,107,2,41,0,2,False,0
121758,20260421,108,2,241,0,12,False,0
121759,20260421,109,2,203,0,10,False,0
121760,20260421,110,2,170,0,8,False,0
121761,20260421,111,2,140,0,7,False,0
121762,20260421,112,2,86,0,4,False,0
121763,20260421,113,2,85,0,4,False,0
121764,20260421,114,2,124,0,6,False,0
121765,20260421,115,2,197,0,9,False,0
121766,20260421,116,2,104,0,5,False,0
121767,20260421,117,2,102,0,5,False,0
121768,20260421,118,2,161,0,8,False,0
121769,20260421,119,2,150,0,7,False,0
121770,20260421,120,2,223,0,11,False,0
121771,20260421,121,2,96,0,4,False,0
121772,20260421,122,2,151,0,7,False,0
121773,20260421,123,2,79,0,3,False,0
121774,20260421,124,2,113,0,5,False,0
121775,20260421,125,2,146,0,7,False,0
121776,20260421,126,2,171,0,8,False,0
121777,20260421,127,2,111,0,5,False,0
121778,20260421,128,2,84,0,4,False,0
121779,20260421,129,2,135,0,6,False,0
121780,20260421,130,2,95,0,4,False,0
121781,20260421,131,2,83,0,4,False,0
121782,20260421,132,2,196,0,9,False,0
121783,20260421,133,2,214,0,10,False,0
121784,20260421,134,2,145,0,7,False,0
121785,20260421,135,2,128,0,6,False,0
121786,20260421,136,2,89,0,4,False,0
121787,20260421,137,2,161,0,8,False,0
121788,20260421,138,2,252,0,12,False,0
121789,20260421,139,2,143,0,7,False,0
121790,20260421,140,2,188,0,9,False,0
121791,20260421,141,2,255,0,12,False,0
121792,20260421,142,2,218,0,10,False,0
121793,20260421,143,2,101,0,5,False,0
121794,20260421,144,2,192,0,9,False,0
121795,20260421,145,2,252,0,12,False,0
121796,20260421,146,2,75,0,3,False,0
121797,20260421,147,2,184,0,9,False,0
121798,20260421,148,2,111,0,5,False,0
121799,20260421,149,2,212,0,10,False,0
121800,20260421,150,2,60,0,3,False,0
121801,20260421,1,3,222,0,11,False,0
121802,20260421,2,3,271,0,13,False,0
121803,20260421,3,3,183,0,9,False,0
121804,20260421,4,3,189,0,9,False,0
121805,20260421,5,3,148,0,7,False,0
121806,20260421,6,3,108,0,5,False,0
121807,20260421,7,3,117,0,5,False,0
121808,20260421,8,3,171,0,8,False,0
121809,20260421,9,3,30,0,1,False,0
121810,20260421,10,3,215,0,10,False,0
121811,20260421,11,3,185,0,9,False,0
121812,20260421,12,3,137,0,6,False,0
121813,20260421,13,3,252,0,12,False,0
121814,20260421,14,3,160,0,8,False,0
121815,20260421,15,3,172,0,8,False,0
121816,20260421,16,3,132,0,6,False,0
121817,20260421,17,3,69,0,3,False,0
121818,20260421,18,3,208,0,10,False,0
121819,20260421,19,3,182,0,9,False,0
121820,20260421,20,3,139,0,6,False,0
121821,20260421,21,3,222,0,11,False,0
121822,20260421,22,3,131,0,6,False,0
121823,20260421,23,3,177,0,8,False,0
121824,20260421,24,3,233,0,11,False,0
121825,20260421,25,3,84,0,4,False,0
121826,20260421,26,3,182,0,9,False,0
121827,20260421,27,3,67,0,3,False,0
121828,20260421,28,3,217,0,10,False,0
121829,20260421,29,3,131,0,6,False,0
121830,20260421,30,3,201,0,10,False,0
121831,20260421,31,3,87,0,4,False,0
121832,20260421,32,3,53,0,2,False,0
121833,20260421,33,3,115,0,5,False,0
121834,20260421,34,3,139,0,6,False,0
121835,20260421,35,3,64,0,3,False,0
121836,20260421,36,3,158,0,7,False,0
121837,20260421,37,3,162,0,8,False,0
121838,20260421,38,3,233,0,11,False,0
121839,20260421,39,3,80,0,4,False,0
121840,20260421,40,3,218,0,10,False,0
121841,20260421,41,3,71,0,3,False,0
121842,20260421,42,3,134,0,6,False,0
121843,20260421,43,3,206,0,10,False,0
121844,20260421,44,3,168,0,8,False,0
121845,20260421,45,3,199,0,9,False,0
121846,20260421,46,3,127,0,6,False,0
121847,20260421,47,3,175,0,8,False,0
121848,20260421,48,3,183,0,9,False,0
121849,20260421,49,3,106,0,5,False,0
121850,20260421,50,3,62,0,3,False,0
121851,20260421,51,3,239,0,11,False,0
121852,20260421,52,3,105,0,5,False,0
121853,20260421,53,3,94,0,4,False,0
121854,20260421,54,3,217,0,10,False,0
121855,20260421,55,3,220,0,11,False,0
121856,20260421,56,3,134,0,6,False,0
121857,20260421,57,3,93,0,4,False,0
121858,20260421,58,3,196,0,9,False,0
121859,20260421,59,3,116,0,5,False,0
121860,20260421,60,3,220,0,11,False,0
121861,20260421,61,3,148,0,7,False,0
121862,20260421,62,3,216,0,10,False,0
121863,20260421,63,3,148,0,7,False,0
121864,20260421,64,3,124,0,6,False,0
121865,20260421,65,3,100,0,5,False,0
121866,20260421,66,3,150,0,7,False,0
121867,20260421,67,3,181,0,9,False,0
121868,20260421,68,3,183,0,9,False,0
121869,20260421,69,3,176,0,8,False,0
121870,20260421,70,3,165,0,8,False,0
121871,20260421,71,3,205,0,10,False,0
121872,20260421,72,3,74,0,3,False,0
121873,20260421,73,3,134,0,6,False,0
121874,20260421,74,3,88,0,4,False,0
121875,20260421,75,3,138,0,6,False,0
121876,20260421,76,3,197,0,9,False,0
121877,20260421,77,3,130,0,6,False,0
121878,20260421,78,3,101,0,5,False,0
121879,20260421,79,3,169,0,8,False,0
121880,20260421,80,3,196,0,9,False,0
121881,20260421,81,3,121,0,6,False,0
121882,20260421,82,3,210,0,10,False,0
121883,20260421,83,3,210,0,10,False,0
121884,20260421,84,3,148,0,7,False,0
121885,20260421,85,3,218,0,10,False,0
121886,20260421,86,3,226,0,11,False,0
121887,20260421,87,3,168,0,8,False,0
121888,20260421,88,3,234,0,11,False,0
121889,20260421,89,3,209,0,10,False,0
121890,20260421,90,3,100,0,5,False,0
121891,20260421,91,3,46,0,2,False,0
121892,20260421,92,3,122,0,6,False,0
121893,20260421,93,3,236,0,11,False,0
121894,20260421,94,3,115,0,5,False,0
121895,20260421,95,3,203,0,10,False,0
121896,20260421,96,3,68,0,3,False,0
121897,20260421,97,3,117,0,5,False,0
121898,20260421,98,3,152,0,7,False,0
121899,20260421,99,3,142,0,7,False,0
121900,20260421,100,3,130,0,6,False,0
121901,20260421,101,3,244,0,12,False,0
121902,20260421,102,3,204,0,10,False,0
121903,20260421,103,3,71,0,3,False,0
121904,20260421,104,3,170,0,8,False,0
121905,20260421,105,3,134,0,6,False,0
121906,20260421,106,3,214,0,10,False,0
121907,20260421,107,3,187,0,9,False,0
121908,20260421,108,3,241,0,12,False,0
121909,20260421,109,3,124,0,6,False,0
121910,20260421,110,3,240,0,12,False,0
121911,20260421,111,3,190,0,9,False,0
121912,20260421,112,3,243,0,12,False,0
121913,20260421,113,3,110,0,5,False,0
121914,20260421,114,3,97,0,4,False,0
121915,20260421,115,3,93,0,4,False,0
121916,20260421,116,3,104,0,5,False,0
121917,20260421,117,3,192,0,9,False,0
121918,20260421,118,3,193,0,9,False,0
121919,20260421,119,3,159,0,7,False,0
121920,20260421,120,3,202,0,10,False,0
121921,20260421,121,3,77,0,3,False,0
121922,20260421,122,3,203,0,10,False,0
121923,20260421,123,3,228,0,11,False,0
121924,20260421,124,3,86,0,4,False,0
121925,20260421,125,3,216,0,10,False,0
121926,20260421,126,3,175,0,8,False,0
121927,20260421,127,3,137,0,6,False,0
121928,20260421,128,3,149,0,7,False,0
121929,20260421,129,3,152,0,7,False,0
121930,20260421,130,3,229,0,11,False,0
121931,20260421,131,3,128,0,6,False,0
121932,20260421,132,3,162,0,8,False,0
121933,20260421,133,3,203,0,10,False,0
121934,20260421,134,3,226,0,11,False,0
121935,20260421,135,3,55,0,2,False,0
121936,20260421,136,3,114,0,5,False,0
121937,20260421,137,3,95,0,4,False,0
121938,20260421,138,3,251,0,12,False,0
121939,20260421,139,3,106,0,5,False,0
121940,20260421,140,3,226,0,11,False,0
121941,20260421,141,3,223,0,11,False,0
121942,20260421,142,3,152,0,7,False,0
121943,20260421,143,3,146,0,7,False,0
121944,20260421,144,3,126,0,6,False,0
121945,20260421,145,3,161,0,8,False,0
121946,20260421,146,3,60,0,3,False,0
121947,20260421,147,3,81,0,4,False,0
121948,20260421,148,3,114,0,5,False,0
121949,20260421,149,3,228,0,11,False,0
121950,20260421,150,3,213,0,10,False,0
121951,20260421,1,4,140,0,7,False,0
121952,20260421,2,4,70,0,3,False,0
121953,20260421,3,4,137,0,6,False,0
121954,20260421,4,4,173,0,8,False,0
121955,20260421,5,4,139,0,6,False,0
121956,20260421,6,4,207,0,10,False,0
121957,20260421,7,4,65,0,3,False,0
121958,20260421,8,4,111,0,5,False,0
121959,20260421,9,4,68,0,3,False,0
121960,20260421,10,4,195,0,9,False,0
121961,20260421,11,4,132,0,6,False,0
121962,20260421,12,4,104,0,5,False,0
121963,20260421,13,4,189,0,9,False,0
121964,20260421,14,4,175,0,8,False,0
121965,20260421,15,4,178,0,8,False,0
121966,20260421,16,4,121,0,6,False,0
121967,20260421,17,4,218,0,10,False,0
121968,20260421,18,4,238,0,11,False,0
121969,20260421,19,4,118,0,5,False,0
121970,20260421,20,4,211,0,10,False,0
121971,20260421,21,4,132,0,6,False,0
121972,20260421,22,4,155,0,7,False,0
121973,20260421,23,4,236,0,11,False,0
121974,20260421,24,4,90,0,4,False,0
121975,20260421,25,4,165,0,8,False,0
121976,20260421,26,4,97,0,4,False,0
121977,20260421,27,4,161,0,8,False,0
121978,20260421,28,4,171,0,8,False,0
121979,20260421,29,4,140,0,7,False,0
121980,20260421,30,4,110,0,5,False,0
121981,20260421,31,4,191,0,9,False,0
121982,20260421,32,4,100,0,5,False,0
121983,20260421,33,4,243,0,12,False,0
121984,20260421,34,4,83,0,4,False,0
121985,20260421,35,4,186,0,9,False,0
121986,20260421,36,4,123,0,6,False,0
121987,20260421,37,4,157,0,7,False,0
121988,20260421,38,4,131,0,6,False,0
121989,20260421,39,4,183,0,9,False,0
121990,20260421,40,4,160,0,8,False,0
121991,20260421,41,4,68,0,3,False,0
121992,20260421,42,4,76,0,3,False,0
121993,20260421,43,4,88,0,4,False,0
121994,20260421,44,4,204,0,10,False,0
121995,20260421,45,4,86,0,4,False,0
121996,20260421,46,4,262,0,13,False,0
121997,20260421,47,4,74,0,3,False,0
121998,20260421,48,4,144,0,7,False,0
121999,20260421,49,4,190,0,9,False,0
122000,20260421,50,4,149,0,7,False,0
122001,20260421,51,4,199,0,9,False,0
122002,20260421,52,4,243,0,12,False,0
122003,20260421,53,4,124,0,6,False,0
122004,20260421,54,4,183,0,9,False,0
122005,20260421,55,4,146,0,7,False,0
122006,20260421,56,4,194,0,9,False,0
122007,20260421,57,4,86,0,4,False,0
122008,20260421,58,4,177,0,8,False,0
122009,20260421,59,4,207,0,10,False,0
122010,20260421,60,4,172,0,8,False,0
122011,20260421,61,4,207,0,10,False,0
122012,20260421,62,4,149,0,7,False,0
122013,20260421,63,4,238,0,11,False,0
122014,20260421,64,4,112,0,5,False,0
122015,20260421,65,4,129,0,6,False,0
122016,20260421,66,4,78,0,3,False,0
122017,20260421,67,4,209,0,10,False,0
122018,20260421,68,4,160,0,8,False,0
122019,20260421,69,4,189,0,9,False,0
122020,20260421,70,4,56,0,2,False,0
122021,20260421,71,4,148,0,7,False,0
122022,20260421,72,4,72,0,3,False,0
122023,20260421,73,4,77,0,3,False,0
122024,20260421,74,4,220,0,11,False,0
122025,20260421,75,4,223,0,11,False,0
122026,20260421,76,4,228,0,11,False,0
122027,20260421,77,4,113,0,5,False,0
122028,20260421,78,4,47,0,2,False,0
122029,20260421,79,4,157,0,7,False,0
122030,20260421,80,4,72,0,3,False,0
122031,20260421,81,4,192,0,9,False,0
122032,20260421,82,4,196,0,9,False,0
122033,20260421,83,4,133,0,6,False,0
122034,20260421,84,4,158,0,7,False,0
122035,20260421,85,4,137,0,6,False,0
122036,20260421,86,4,235,0,11,False,0
122037,20260421,87,4,104,0,5,False,0
122038,20260421,88,4,23,0,1,False,0
122039,20260421,89,4,111,0,5,False,0
122040,20260421,90,4,129,0,6,False,0
122041,20260421,91,4,45,0,2,False,0
122042,20260421,92,4,127,0,6,False,0
122043,20260421,93,4,84,0,4,False,0
122044,20260421,94,4,165,0,8,False,0
122045,20260421,95,4,151,0,7,False,0
122046,20260421,96,4,202,0,10,False,0
122047,20260421,97,4,140,0,7,False,0
122048,20260421,98,4,231,0,11,False,0
122049,20260421,99,4,221,0,11,False,0
122050,20260421,100,4,190,0,9,False,0
122051,20260421,101,4,177,0,8,False,0
122052,20260421,102,4,196,0,9,False,0
122053,20260421,103,4,81,0,4,False,0
122054,20260421,104,4,262,0,13,False,0
122055,20260421,105,4,227,0,11,False,0
122056,20260421,106,4,135,0,6,False,0
122057,20260421,107,4,204,0,10,False,0
122058,20260421,108,4,162,0,8,False,0
122059,20260421,109,4,93,0,4,False,0
122060,20260421,110,4,140,0,7,False,0
122061,20260421,111,4,192,0,9,False,0
122062,20260421,112,4,250,0,12,False,0
122063,20260421,113,4,193,0,9,False,0
122064,20260421,114,4,147,0,7,False,0
122065,20260421,115,4,68,0,3,False,0
122066,20260421,116,4,94,0,4,False,0
122067,20260421,117,4,191,0,9,False,0
122068,20260421,118,4,210,0,10,False,0
122069,20260421,119,4,139,0,6,False,0
122070,20260421,120,4,234,0,11,False,0
122071,20260421,121,4,219,0,10,False,0
122072,20260421,122,4,264,0,13,False,0
122073,20260421,123,4,141,0,7,False,0
122074,20260421,124,4,202,0,10,False,0
122075,20260421,125,4,99,0,4,False,0
122076,20260421,126,4,230,0,11,False,0
122077,20260421,127,4,203,0,10,False,0
122078,20260421,128,4,239,0,11,False,0
122079,20260421,129,4,198,0,9,False,0
122080,20260421,130,4,212,0,10,False,0
122081,20260421,131,4,216,0,10,False,0
122082,20260421,132,4,98,0,4,False,0
122083,20260421,133,4,177,0,8,False,0
122084,20260421,134,4,230,0,11,False,0
122085,20260421,135,4,173,0,8,False,0
122086,20260421,136,4,124,0,6,False,0
122087,20260421,137,4,116,0,5,False,0
122088,20260421,138,4,129,0,6,False,0
122089,20260421,139,4,174,0,8,False,0
122090,20260421,140,4,88,0,4,False,0
122091,20260421,141,4,117,0,5,False,0
122092,20260421,142,4,73,0,3,False,0
122093,20260421,143,4,128,0,6,False,0
122094,20260421,144,4,114,0,5,False,0
122095,20260421,145,4,202,0,10,False,0
122096,20260421,146,4,225,0,11,False,0
122097,20260421,147,4,99,0,4,False,0
122098,20260421,148,4,55,0,2,False,0
122099,20260421,149,4,127,0,6,False,0
122100,20260421,150,4,56,0,2,False,0
122101,20260421,1,5,107,0,5,False,0
122102,20260421,2,5,58,0,2,False,0
122103,20260421,3,5,191,0,9,False,0
122104,20260421,4,5,90,0,4,False,0
122105,20260421,5,5,135,0,6,False,0
122106,20260421,6,5,185,0,9,False,0
122107,20260421,7,5,116,0,5,False,0
122108,20260421,8,5,81,0,4,False,0
122109,20260421,9,5,186,0,9,False,0
122110,20260421,10,5,271,0,13,False,0
122111,20260421,11,5,110,0,5,False,0
122112,20260421,12,5,185,0,9,False,0
