card_id,account_id,card_number_masked,card_type,card_network,expiry_date,status,daily_limit
CARD_0500,ACC_0246,xxxx-xxxx-xxxx-2061,Credit,RuPay,2029-03-14,Active,100000.0
CARD_0501,ACC_0895,xxxx-xxxx-xxxx-4582,Debit,Mastercard,2029-09-17,Active,100000.0
CARD_0502,ACC_0144,xxxx-xxxx-xxxx-9290,Credit,Visa,2027-03-05,Active,100000.0
CARD_0503,ACC_1082,xxxx-xxxx-xxxx-5418,Debit,Visa,2026-07-24,Active,100000.0
CARD_0504,ACC_0038,xxxx-xxxx-xxxx-3101,Debit,Visa,2026-09-08,Active,100000.0
CARD_0505,ACC_0848,xxxx-xxxx-xxxx-5325,Credit,Mastercard,2029-12-13,Active,100000.0
CARD_0506,ACC_0440,xxxx-xxxx-xxxx-5709,Credit,Visa,2028-12-22,Active,100000.0
CARD_0507,ACC_0816,xxxx-xxxx-xxxx-9216,Debit,RuPay,2027-12-29,Active,100000.0
CARD_0508,ACC_0979,xxxx-xxxx-xxxx-2294,Credit,Visa,2027-08-12,Active,100000.0
CARD_0509,ACC_1169,xxxx-xxxx-xxxx-5246,Debit,Mastercard,2030-06-09,Active,100000.0
CARD_0510,ACC_0754,xxxx-xxxx-xxxx-2005,Debit,Amex,2029-04-14,Active,100000.0
CARD_0511,ACC_1060,xxxx-xxxx-xxxx-5259,Credit,Visa,2029-09-20,Active,100000.0
CARD_0512,ACC_0606,xxxx-xxxx-xxxx-7641,Debit,Amex,2029-07-27,Active,100000.0
CARD_0513,ACC_0396,xxxx-xxxx-xxxx-1377,Credit,RuPay,2029-12-03,Active,100000.0
CARD_0514,ACC_0152,xxxx-xxxx-xxxx-7040,Debit,Amex,2027-03-28,Active,100000.0
CARD_0515,ACC_0714,xxxx-xxxx-xxxx-9617,Debit,Amex,2027-06-18,Active,100000.0
CARD_0516,ACC_0666,xxxx-xxxx-xxxx-5117,Credit,RuPay,2026-06-30,Active,100000.0
CARD_0517,ACC_0772,xxxx-xxxx-xxxx-4698,Debit,Visa,2028-03-13,Active,100000.0
CARD_0518,ACC_0914,xxxx-xxxx-xxxx-5252,Debit,Amex,2027-06-28,Active,100000.0
CARD_0519,ACC_0895,xxxx-xxxx-xxxx-2086,Debit,RuPay,2029-06-22,Active,100000.0
CARD_0520,ACC_0990,xxxx-xxxx-xxxx-9827,Credit,Visa,2026-11-04,Active,100000.0
CARD_0521,ACC_0614,xxxx-xxxx-xxxx-6677,Debit,Amex,2029-01-12,Active,100000.0
CARD_0522,ACC_0180,xxxx-xxxx-xxxx-8259,Debit,RuPay,2027-06-26,Active,100000.0
CARD_0523,ACC_0881,xxxx-xxxx-xxxx-4107,Credit,RuPay,2027-07-21,Active,100000.0
CARD_0524,ACC_0443,xxxx-xxxx-xxxx-1808,Debit,Mastercard,2028-07-11,Active,100000.0
CARD_0525,ACC_1102,xxxx-xxxx-xxxx-8303,Credit,Mastercard,2026-12-13,Active,100000.0
CARD_0526,ACC_0854,xxxx-xxxx-xxxx-6070,Debit,Amex,2028-09-06,Active,100000.0
CARD_0527,ACC_0660,xxxx-xxxx-xxxx-6277,Debit,Visa,2029-03-22,Active,100000.0
CARD_0528,ACC_1090,xxxx-xxxx-xxxx-3971,Debit,Mastercard,2027-04-28,Active,100000.0
CARD_0529,ACC_0534,xxxx-xxxx-xxxx-2661,Credit,Mastercard,2029-06-13,Active,100000.0
CARD_0530,ACC_0694,xxxx-xxxx-xxxx-4677,Debit,Amex,2028-08-06,Active,100000.0
CARD_0531,ACC_0947,xxxx-xxxx-xxxx-8590,Debit,Amex,2028-10-11,Active,100000.0
CARD_0532,ACC_0726,xxxx-xxxx-xxxx-1569,Credit,Visa,2027-01-24,Active,100000.0
CARD_0533,ACC_0257,xxxx-xxxx-xxxx-4531,Credit,RuPay,2029-01-18,Active,100000.0
CARD_0534,ACC_0571,xxxx-xxxx-xxxx-6512,Debit,Mastercard,2029-02-08,Active,100000.0
CARD_0535,ACC_1003,xxxx-xxxx-xxxx-3042,Credit,Amex,2030-06-05,Active,100000.0
CARD_0536,ACC_0797,xxxx-xxxx-xxxx-2331,Debit,RuPay,2027-09-11,Active,100000.0
CARD_0537,ACC_0816,xxxx-xxxx-xxxx-4156,Debit,Visa,2027-06-04,Active,100000.0
CARD_0538,ACC_1141,xxxx-xxxx-xxxx-3434,Credit,Amex,2029-03-18,Active,100000.0
CARD_0539,ACC_1131,xxxx-xxxx-xxxx-2574,Credit,RuPay,2029-12-20,Active,100000.0
CARD_0540,ACC_0056,xxxx-xxxx-xxxx-5702,Credit,RuPay,2030-02-23,Active,100000.0
CARD_0541,ACC_0545,xxxx-xxxx-xxxx-1596,Credit,Amex,2027-11-28,Active,100000.0
CARD_0542,ACC_0783,xxxx-xxxx-xxxx-4266,Debit,Mastercard,2029-05-04,Active,100000.0
CARD_0543,ACC_0715,xxxx-xxxx-xxxx-4669,Debit,RuPay,2027-12-21,Active,100000.0
CARD_0544,ACC_1156,xxxx-xxxx-xxxx-6415,Credit,Amex,2028-04-21,Active,100000.0
CARD_0545,ACC_0803,xxxx-xxxx-xxxx-5048,Debit,Amex,2030-06-13,Active,100000.0
CARD_0546,ACC_0008,xxxx-xxxx-xxxx-2847,Debit,RuPay,2028-12-08,Active,100000.0
CARD_0547,ACC_0889,xxxx-xxxx-xxxx-2141,Debit,Visa,2027-07-07,Active,100000.0
CARD_0548,ACC_0613,xxxx-xxxx-xxxx-7433,Credit,Mastercard,2028-06-06,Active,100000.0
CARD_0549,ACC_0199,xxxx-xxxx-xxxx-4834,Credit,Mastercard,2029-07-12,Active,100000.0
CARD_0550,ACC_0841,xxxx-xxxx-xxxx-8348,Debit,Visa,2027-05-26,Active,100000.0
CARD_0551,ACC_0048,xxxx-xxxx-xxxx-4754,Debit,RuPay,2028-06-07,Active,100000.0
CARD_0552,ACC_0912,xxxx-xxxx-xxxx-1655,Debit,Amex,2027-02-25,Active,100000.0
CARD_0553,ACC_0570,xxxx-xxxx-xxxx-9211,Debit,RuPay,2028-02-05,Active,100000.0
CARD_0554,ACC_0810,xxxx-xxxx-xxxx-3349,Debit,RuPay,2028-12-02,Active,100000.0
CARD_0555,ACC_0383,xxxx-xxxx-xxxx-8077,Debit,RuPay,2027-05-02,Active,100000.0
CARD_0556,ACC_0022,xxxx-xxxx-xxxx-6895,Debit,Visa,2027-11-05,Active,100000.0
CARD_0557,ACC_0714,xxxx-xxxx-xxxx-1778,Debit,RuPay,2029-07-14,Active,100000.0
CARD_0558,ACC_0113,xxxx-xxxx-xxxx-2993,Debit,Visa,2030-02-23,Active,100000.0
CARD_0559,ACC_0329,xxxx-xxxx-xxxx-6140,Debit,RuPay,2027-05-07,Active,100000.0
CARD_0560,ACC_0329,xxxx-xxxx-xxxx-2964,Debit,Amex,2027-12-11,Active,100000.0
CARD_0561,ACC_1066,xxxx-xxxx-xxxx-7130,Debit,RuPay,2026-11-04,Active,100000.0
CARD_0562,ACC_0499,xxxx-xxxx-xxxx-6357,Debit,Mastercard,2029-02-28,Active,100000.0
CARD_0563,ACC_0861,xxxx-xxxx-xxxx-9792,Debit,Mastercard,2028-07-09,Active,100000.0
CARD_0564,ACC_0223,xxxx-xxxx-xxxx-4037,Debit,Visa,2028-10-11,Active,100000.0
CARD_0565,ACC_0788,xxxx-xxxx-xxxx-3184,Credit,Visa,2027-11-21,Active,100000.0
CARD_0566,ACC_0440,xxxx-xxxx-xxxx-6323,Credit,Mastercard,2029-02-11,Active,100000.0
CARD_0567,ACC_1110,xxxx-xxxx-xxxx-3423,Debit,Visa,2030-05-12,Active,100000.0
CARD_0568,ACC_0508,xxxx-xxxx-xxxx-1158,Debit,Visa,2027-07-26,Active,100000.0
CARD_0569,ACC_0118,xxxx-xxxx-xxxx-8949,Debit,RuPay,2028-09-30,Active,100000.0
CARD_0570,ACC_1074,xxxx-xxxx-xxxx-3194,Credit,Visa,2027-06-29,Active,100000.0
CARD_0571,ACC_0621,xxxx-xxxx-xxxx-2726,Debit,Mastercard,2028-09-19,Active,100000.0
CARD_0572,ACC_1136,xxxx-xxxx-xxxx-5262,Debit,Mastercard,2027-09-05,Active,100000.0
CARD_0573,ACC_0044,xxxx-xxxx-xxxx-3912,Debit,Amex,2027-02-05,Active,100000.0
CARD_0574,ACC_0201,xxxx-xxxx-xxxx-5985,Debit,Amex,2030-05-29,Active,100000.0
CARD_0575,ACC_1162,xxxx-xxxx-xxxx-7377,Debit,Visa,2030-04-11,Active,100000.0
CARD_0576,ACC_0850,xxxx-xxxx-xxxx-5257,Credit,Visa,2026-07-22,Active,100000.0
CARD_0577,ACC_0639,xxxx-xxxx-xxxx-3372,Debit,Mastercard,2026-08-12,Active,100000.0
CARD_0578,ACC_0417,xxxx-xxxx-xxxx-9467,Debit,RuPay,2029-05-08,Active,100000.0
CARD_0579,ACC_0706,xxxx-xxxx-xxxx-1403,Credit,RuPay,2026-11-18,Active,100000.0
CARD_0580,ACC_0369,xxxx-xxxx-xxxx-7366,Debit,Amex,2028-09-16,Active,100000.0
CARD_0581,ACC_0703,xxxx-xxxx-xxxx-4218,Debit,RuPay,2030-02-14,Active,100000.0
CARD_0582,ACC_0361,xxxx-xxxx-xxxx-1800,Credit,RuPay,2029-12-02,Active,100000.0
CARD_0583,ACC_0983,xxxx-xxxx-xxxx-8227,Credit,Amex,2029-11-20,Active,100000.0
CARD_0584,ACC_0901,xxxx-xxxx-xxxx-9551,Debit,Mastercard,2026-08-27,Active,100000.0
CARD_0585,ACC_0607,xxxx-xxxx-xxxx-1252,Debit,Visa,2026-07-02,Active,100000.0
CARD_0586,ACC_1199,xxxx-xxxx-xxxx-8079,Debit,Mastercard,2028-09-23,Active,100000.0
CARD_0587,ACC_1151,xxxx-xxxx-xxxx-1250,Debit,RuPay,2028-12-05,Active,100000.0
CARD_0588,ACC_0077,xxxx-xxxx-xxxx-5018,Debit,Mastercard,2026-10-28,Active,100000.0
CARD_0589,ACC_0034,xxxx-xxxx-xxxx-4896,Debit,Mastercard,2029-08-29,Active,100000.0
CARD_0590,ACC_0821,xxxx-xxxx-xxxx-1114,Debit,Visa,2026-11-27,Active,100000.0
CARD_0591,ACC_1102,xxxx-xxxx-xxxx-4430,Credit,Amex,2027-04-25,Active,100000.0
CARD_0592,ACC_0038,xxxx-xxxx-xxxx-1163,Debit,Amex,2028-12-31,Active,100000.0
CARD_0593,ACC_1003,xxxx-xxxx-xxxx-8384,Credit,Amex,2027-05-15,Active,100000.0
CARD_0594,ACC_0703,xxxx-xxxx-xxxx-2862,Debit,Mastercard,2027-10-04,Active,100000.0
CARD_0595,ACC_0401,xxxx-xxxx-xxxx-4708,Debit,RuPay,2027-12-12,Active,100000.0
CARD_0596,ACC_0355,xxxx-xxxx-xxxx-2919,Debit,Visa,2027-11-23,Active,100000.0
CARD_0597,ACC_1053,xxxx-xxxx-xxxx-7778,Credit,Visa,2029-01-21,Active,100000.0
CARD_0598,ACC_1134,xxxx-xxxx-xxxx-6627,Debit,Mastercard,2026-08-02,Active,100000.0
CARD_0599,ACC_0420,xxxx-xxxx-xxxx-7069,Credit,RuPay,2029-09-07,Active,100000.0
CARD_0600,ACC_0683,xxxx-xxxx-xxxx-7889,Debit,Amex,2027-01-08,Active,100000.0
CARD_0601,ACC_0444,xxxx-xxxx-xxxx-3522,Debit,Amex,2030-06-13,Active,100000.0
CARD_0602,ACC_0328,xxxx-xxxx-xxxx-5142,Debit,Amex,2030-06-01,Active,100000.0
CARD_0603,ACC_0399,xxxx-xxxx-xxxx-7649,Debit,RuPay,2026-12-21,Active,100000.0
CARD_0604,ACC_0056,xxxx-xxxx-xxxx-9149,Credit,Amex,2029-09-18,Active,100000.0
CARD_0605,ACC_0602,xxxx-xxxx-xxxx-6090,Debit,Mastercard,2027-12-04,Active,100000.0
CARD_0606,ACC_0200,xxxx-xxxx-xxxx-2620,Credit,Visa,2029-02-23,Active,100000.0
CARD_0607,ACC_0071,xxxx-xxxx-xxxx-4858,Credit,Amex,2029-12-23,Active,100000.0
CARD_0608,ACC_1056,xxxx-xxxx-xxxx-6246,Credit,Visa,2029-02-06,Active,100000.0
CARD_0609,ACC_0186,xxxx-xxxx-xxxx-5557,Debit,RuPay,2027-10-20,Active,100000.0
CARD_0610,ACC_1144,xxxx-xxxx-xxxx-9196,Debit,RuPay,2028-04-17,Active,100000.0
CARD_0611,ACC_0917,xxxx-xxxx-xxxx-3068,Debit,RuPay,2026-09-28,Active,100000.0
CARD_0612,ACC_0727,xxxx-xxxx-xxxx-4658,Debit,RuPay,2030-04-21,Active,100000.0
CARD_0613,ACC_0350,xxxx-xxxx-xxxx-4661,Credit,Mastercard,2029-06-21,Active,100000.0
CARD_0614,ACC_0874,xxxx-xxxx-xxxx-6316,Debit,RuPay,2028-06-06,Active,100000.0
CARD_0615,ACC_0780,xxxx-xxxx-xxxx-4980,Credit,Amex,2028-07-03,Active,100000.0
CARD_0616,ACC_1110,xxxx-xxxx-xxxx-3221,Debit,Mastercard,2028-08-19,Active,100000.0
CARD_0617,ACC_0265,xxxx-xxxx-xxxx-5429,Debit,Amex,2030-03-05,Active,100000.0
CARD_0618,ACC_0596,xxxx-xxxx-xxxx-2990,Credit,RuPay,2027-02-07,Active,100000.0
CARD_0619,ACC_0108,xxxx-xxxx-xxxx-2117,Debit,Mastercard,2026-12-15,Active,100000.0
CARD_0620,ACC_0656,xxxx-xxxx-xxxx-1417,Credit,RuPay,2030-03-27,Active,100000.0
CARD_0621,ACC_0293,xxxx-xxxx-xxxx-9735,Credit,Amex,2026-08-05,Active,100000.0
CARD_0622,ACC_0889,xxxx-xxxx-xxxx-5404,Debit,Amex,2026-08-04,Active,100000.0
CARD_0623,ACC_1172,xxxx-xxxx-xxxx-9983,Debit,Mastercard,2029-10-15,Active,100000.0
CARD_0624,ACC_1150,xxxx-xxxx-xxxx-5923,Credit,RuPay,2029-04-20,Active,100000.0
CARD_0625,ACC_0175,xxxx-xxxx-xxxx-5685,Debit,Mastercard,2030-06-13,Active,100000.0
CARD_0626,ACC_0493,xxxx-xxxx-xxxx-9042,Credit,Amex,2029-10-22,Active,100000.0
CARD_0627,ACC_0811,xxxx-xxxx-xxxx-8243,Credit,Visa,2029-06-04,Active,100000.0
CARD_0628,ACC_0602,xxxx-xxxx-xxxx-9251,Debit,Mastercard,2028-11-02,Active,100000.0
CARD_0629,ACC_0067,xxxx-xxxx-xxxx-5750,Credit,Amex,2026-11-27,Active,100000.0
CARD_0630,ACC_0894,xxxx-xxxx-xxxx-6582,Credit,Amex,2029-10-23,Active,100000.0
CARD_0631,ACC_1053,xxxx-xxxx-xxxx-6250,Credit,Mastercard,2029-03-10,Active,100000.0
CARD_0632,ACC_0425,xxxx-xxxx-xxxx-2188,Debit,Visa,2030-06-30,Active,100000.0
CARD_0633,ACC_0859,xxxx-xxxx-xxxx-8703,Credit,Visa,2026-09-13,Active,100000.0
CARD_0634,ACC_0661,xxxx-xxxx-xxxx-3467,Debit,Mastercard,2030-03-28,Active,100000.0
CARD_0635,ACC_1061,xxxx-xxxx-xxxx-6343,Debit,Mastercard,2029-02-09,Active,100000.0
CARD_0636,ACC_0541,xxxx-xxxx-xxxx-1409,Credit,Amex,2029-04-01,Active,100000.0
CARD_0637,ACC_0681,xxxx-xxxx-xxxx-4679,Debit,Mastercard,2026-09-07,Active,100000.0
CARD_0638,ACC_0178,xxxx-xxxx-xxxx-8278,Debit,RuPay,2030-07-04,Active,100000.0
CARD_0639,ACC_0693,xxxx-xxxx-xxxx-9436,Credit,Mastercard,2029-06-25,Active,100000.0
CARD_0640,ACC_0204,xxxx-xxxx-xxxx-9846,Debit,Mastercard,2030-07-05,Active,100000.0
CARD_0641,ACC_0239,xxxx-xxxx-xxxx-3931,Debit,RuPay,2030-02-07,Active,100000.0
CARD_0642,ACC_0120,xxxx-xxxx-xxxx-9174,Credit,RuPay,2026-12-14,Active,100000.0
CARD_0643,ACC_0533,xxxx-xxxx-xxxx-8956,Debit,RuPay,2026-11-13,Active,100000.0
CARD_0644,ACC_0382,xxxx-xxxx-xxxx-8241,Credit,Visa,2029-06-06,Active,100000.0
CARD_0645,ACC_0404,xxxx-xxxx-xxxx-6424,Credit,Amex,2027-01-08,Active,100000.0
CARD_0646,ACC_1195,xxxx-xxxx-xxxx-1166,Debit,RuPay,2029-10-11,Active,100000.0
CARD_0647,ACC_0130,xxxx-xxxx-xxxx-3064,Debit,Visa,2030-06-18,Active,100000.0
CARD_0648,ACC_0955,xxxx-xxxx-xxxx-4277,Debit,Visa,2027-03-16,Active,100000.0
CARD_0649,ACC_0260,xxxx-xxxx-xxxx-9898,Debit,Mastercard,2029-06-07,Active,100000.0
CARD_0650,ACC_0326,xxxx-xxxx-xxxx-6993,Debit,Mastercard,2027-05-01,Active,100000.0
CARD_0651,ACC_1073,xxxx-xxxx-xxxx-6859,Debit,Mastercard,2030-03-11,Active,100000.0
CARD_0652,ACC_1105,xxxx-xxxx-xxxx-7108,Credit,Visa,2029-01-18,Active,100000.0
CARD_0653,ACC_0690,xxxx-xxxx-xxxx-3691,Credit,RuPay,2027-08-27,Active,100000.0
CARD_0654,ACC_0730,xxxx-xxxx-xxxx-5120,Debit,RuPay,2027-11-20,Active,100000.0
CARD_0655,ACC_0028,xxxx-xxxx-xxxx-8311,Debit,Mastercard,2030-04-30,Active,100000.0
CARD_0656,ACC_0518,xxxx-xxxx-xxxx-1883,Credit,RuPay,2028-05-15,Active,100000.0
CARD_0657,ACC_0232,xxxx-xxxx-xxxx-6372,Debit,RuPay,2028-08-12,Active,100000.0
CARD_0658,ACC_0910,xxxx-xxxx-xxxx-6276,Debit,Amex,2027-01-01,Active,100000.0
CARD_0659,ACC_0819,xxxx-xxxx-xxxx-9014,Debit,Visa,2027-01-19,Active,100000.0
CARD_0660,ACC_0186,xxxx-xxxx-xxxx-3477,Debit,RuPay,2028-01-24,Active,100000.0
CARD_0661,ACC_1071,xxxx-xxxx-xxxx-8569,Debit,Amex,2030-05-01,Active,100000.0
CARD_0662,ACC_0230,xxxx-xxxx-xxxx-1430,Credit,Mastercard,2026-08-04,Active,100000.0
CARD_0663,ACC_0513,xxxx-xxxx-xxxx-4133,Debit,Amex,2028-06-23,Active,100000.0
CARD_0664,ACC_0586,xxxx-xxxx-xxxx-8274,Debit,Mastercard,2028-06-07,Active,100000.0
CARD_0665,ACC_0505,xxxx-xxxx-xxxx-6773,Credit,Visa,2026-11-10,Active,100000.0
CARD_0666,ACC_0663,xxxx-xxxx-xxxx-4462,Credit,Mastercard,2028-05-24,Active,100000.0
CARD_0667,ACC_0468,xxxx-xxxx-xxxx-7464,Debit,RuPay,2028-02-18,Active,100000.0
CARD_0668,ACC_0851,xxxx-xxxx-xxxx-5854,Credit,Mastercard,2027-02-10,Active,100000.0
CARD_0669,ACC_0306,xxxx-xxxx-xxxx-7167,Debit,Amex,2027-05-27,Active,100000.0
CARD_0670,ACC_0995,xxxx-xxxx-xxxx-4174,Debit,Visa,2029-11-27,Active,100000.0
CARD_0671,ACC_0487,xxxx-xxxx-xxxx-1530,Credit,Visa,2029-02-01,Active,100000.0
CARD_0672,ACC_1018,xxxx-xxxx-xxxx-4209,Debit,RuPay,2028-01-27,Active,100000.0
CARD_0673,ACC_0019,xxxx-xxxx-xxxx-9167,Debit,RuPay,2028-08-31,Active,100000.0
CARD_0674,ACC_1145,xxxx-xxxx-xxxx-5040,Debit,RuPay,2028-09-11,Active,100000.0
CARD_0675,ACC_0103,xxxx-xxxx-xxxx-5665,Debit,Mastercard,2028-05-22,Active,100000.0
CARD_0676,ACC_0095,xxxx-xxxx-xxxx-7301,Credit,Amex,2030-05-11,Active,100000.0
CARD_0677,ACC_1058,xxxx-xxxx-xxxx-4376,Debit,RuPay,2027-01-10,Active,100000.0
CARD_0678,ACC_0648,xxxx-xxxx-xxxx-2867,Debit,Visa,2030-05-14,Active,100000.0
CARD_0679,ACC_0238,xxxx-xxxx-xxxx-4554,Debit,Mastercard,2029-11-14,Active,100000.0
CARD_0680,ACC_0211,xxxx-xxxx-xxxx-3827,Debit,RuPay,2028-01-04,Active,100000.0
CARD_0681,ACC_0570,xxxx-xxxx-xxxx-2944,Debit,Mastercard,2030-03-01,Active,100000.0
CARD_0682,ACC_0494,xxxx-xxxx-xxxx-9720,Debit,Mastercard,2030-06-16,Active,100000.0
CARD_0683,ACC_0708,xxxx-xxxx-xxxx-7385,Credit,Visa,2027-10-14,Active,100000.0
CARD_0684,ACC_0363,xxxx-xxxx-xxxx-3505,Credit,Amex,2026-10-29,Active,100000.0
CARD_0685,ACC_0864,xxxx-xxxx-xxxx-3092,Debit,Visa,2027-06-01,Active,100000.0
CARD_0686,ACC_0745,xxxx-xxxx-xxxx-9953,Debit,Amex,2028-11-20,Active,100000.0
CARD_0687,ACC_0013,xxxx-xxxx-xxxx-1321,Credit,Amex,2026-11-14,Active,100000.0
CARD_0688,ACC_0283,xxxx-xxxx-xxxx-9623,Debit,Mastercard,2029-01-27,Active,100000.0
CARD_0689,ACC_0079,xxxx-xxxx-xxxx-1450,Credit,Amex,2030-02-06,Active,100000.0
CARD_0690,ACC_1150,xxxx-xxxx-xxxx-8887,Credit,Mastercard,2028-01-14,Active,100000.0
CARD_0691,ACC_0740,xxxx-xxxx-xxxx-6610,Debit,RuPay,2027-11-16,Active,100000.0
CARD_0692,ACC_1063,xxxx-xxxx-xxxx-6306,Credit,Amex,2029-07-14,Active,100000.0
CARD_0693,ACC_1117,xxxx-xxxx-xxxx-3251,Credit,Visa,2028-04-09,Active,100000.0
CARD_0694,ACC_0539,xxxx-xxxx-xxxx-8814,Debit,Visa,2027-12-04,Active,100000.0
CARD_0695,ACC_0960,xxxx-xxxx-xxxx-9765,Debit,RuPay,2028-03-03,Active,100000.0
CARD_0696,ACC_0620,xxxx-xxxx-xxxx-7381,Credit,Amex,2029-06-05,Active,100000.0
CARD_0697,ACC_0242,xxxx-xxxx-xxxx-5268,Debit,Mastercard,2029-12-07,Active,100000.0
CARD_0698,ACC_0248,xxxx-xxxx-xxxx-2232,Credit,Visa,2030-01-05,Active,100000.0
CARD_0699,ACC_0602,xxxx-xxxx-xxxx-1772,Debit,Visa,2030-03-29,Active,100000.0
CARD_0700,ACC_1025,xxxx-xxxx-xxxx-8231,Credit,Amex,2029-09-24,Active,100000.0
CARD_0701,ACC_0767,xxxx-xxxx-xxxx-7816,Debit,RuPay,2029-01-14,Active,100000.0
CARD_0702,ACC_0992,xxxx-xxxx-xxxx-2351,Debit,Mastercard,2030-03-28,Active,100000.0
CARD_0703,ACC_0020,xxxx-xxxx-xxxx-4800,Debit,RuPay,2026-12-17,Active,100000.0
CARD_0704,ACC_0059,xxxx-xxxx-xxxx-3616,Debit,Visa,2029-04-23,Active,100000.0
CARD_0705,ACC_0281,xxxx-xxxx-xxxx-7768,Credit,Mastercard,2029-12-24,Active,100000.0
CARD_0706,ACC_0020,xxxx-xxxx-xxxx-3667,Debit,Amex,2026-06-26,Active,100000.0
CARD_0707,ACC_0930,xxxx-xxxx-xxxx-5640,Debit,Mastercard,2028-01-14,Active,100000.0
CARD_0708,ACC_0480,xxxx-xxxx-xxxx-5532,Credit,Visa,2027-03-14,Active,100000.0
CARD_0709,ACC_0065,xxxx-xxxx-xxxx-8320,Debit,Mastercard,2028-03-12,Active,100000.0
CARD_0710,ACC_0572,xxxx-xxxx-xxxx-2892,Credit,Amex,2027-07-28,Active,100000.0
CARD_0711,ACC_1002,xxxx-xxxx-xxxx-2571,Debit,Visa,2030-02-18,Active,100000.0
CARD_0712,ACC_0831,xxxx-xxxx-xxxx-4289,Debit,Amex,2028-10-06,Active,100000.0
CARD_0713,ACC_0837,xxxx-xxxx-xxxx-8460,Debit,Visa,2028-07-27,Active,100000.0
CARD_0714,ACC_0173,xxxx-xxxx-xxxx-6511,Credit,Mastercard,2027-03-06,Active,100000.0
CARD_0715,ACC_0116,xxxx-xxxx-xxxx-3970,Credit,Visa,2027-01-19,Active,100000.0
CARD_0716,ACC_0977,xxxx-xxxx-xxxx-5342,Debit,Visa,2028-06-30,Active,100000.0
CARD_0717,ACC_0784,xxxx-xxxx-xxxx-7382,Credit,Amex,2028-11-08,Active,100000.0
CARD_0718,ACC_0532,xxxx-xxxx-xxxx-2931,Debit,Mastercard,2030-06-14,Active,100000.0
CARD_0719,ACC_0911,xxxx-xxxx-xxxx-6114,Credit,Visa,2027-03-17,Active,100000.0
CARD_0720,ACC_0456,xxxx-xxxx-xxxx-5456,Debit,RuPay,2028-04-03,Active,100000.0
CARD_0721,ACC_0971,xxxx-xxxx-xxxx-6331,Debit,Amex,2026-10-07,Active,100000.0
CARD_0722,ACC_1050,xxxx-xxxx-xxxx-5037,Debit,Visa,2030-06-15,Active,100000.0
CARD_0723,ACC_0306,xxxx-xxxx-xxxx-4666,Debit,Visa,2028-03-12,Active,100000.0
CARD_0724,ACC_0433,xxxx-xxxx-xxxx-2223,Debit,Visa,2027-02-11,Active,100000.0
CARD_0725,ACC_1074,xxxx-xxxx-xxxx-7222,Credit,Amex,2026-10-04,Active,100000.0
CARD_0726,ACC_0476,xxxx-xxxx-xxxx-2841,Credit,Visa,2027-07-01,Active,100000.0
CARD_0727,ACC_0708,xxxx-xxxx-xxxx-6160,Credit,Visa,2029-04-15,Active,100000.0
CARD_0728,ACC_0353,xxxx-xxxx-xxxx-2663,Credit,Amex,2028-01-15,Active,100000.0
CARD_0729,ACC_0892,xxxx-xxxx-xxxx-8395,Debit,Visa,2030-05-21,Active,100000.0
CARD_0730,ACC_1099,xxxx-xxxx-xxxx-5385,Debit,Mastercard,2029-11-06,Active,100000.0
CARD_0731,ACC_0551,xxxx-xxxx-xxxx-6469,Debit,RuPay,2028-09-12,Active,100000.0
CARD_0732,ACC_0046,xxxx-xxxx-xxxx-5691,Debit,Amex,2029-03-18,Active,100000.0
CARD_0733,ACC_0971,xxxx-xxxx-xxxx-2373,Debit,Visa,2027-04-08,Active,100000.0
CARD_0734,ACC_0247,xxxx-xxxx-xxxx-8665,Credit,Visa,2028-12-21,Active,100000.0
CARD_0735,ACC_1177,xxxx-xxxx-xxxx-3759,Credit,Amex,2029-05-23,Active,100000.0
CARD_0736,ACC_0998,xxxx-xxxx-xxxx-4796,Credit,RuPay,2026-11-06,Active,100000.0
CARD_0737,ACC_0934,xxxx-xxxx-xxxx-8787,Credit,Visa,2026-06-29,Active,100000.0
CARD_0738,ACC_0699,xxxx-xxxx-xxxx-9102,Credit,Visa,2029-07-21,Active,100000.0
CARD_0739,ACC_1079,xxxx-xxxx-xxxx-8625,Debit,Amex,2026-08-29,Active,100000.0
CARD_0740,ACC_0795,xxxx-xxxx-xxxx-3954,Credit,Amex,2030-05-03,Active,100000.0
CARD_0741,ACC_0323,xxxx-xxxx-xxxx-5740,Debit,Mastercard,2028-09-30,Active,100000.0
CARD_0742,ACC_0326,xxxx-xxxx-xxxx-4654,Debit,Mastercard,2027-06-28,Active,100000.0
CARD_0743,ACC_0787,xxxx-xxxx-xxxx-7535,Debit,Mastercard,2029-03-02,Active,100000.0
CARD_0744,ACC_0984,xxxx-xxxx-xxxx-3376,Credit,RuPay,2029-03-26,Active,100000.0
CARD_0745,ACC_0396,xxxx-xxxx-xxxx-5237,Credit,RuPay,2030-03-09,Active,100000.0
CARD_0746,ACC_0973,xxxx-xxxx-xxxx-9731,Credit,Amex,2029-07-06,Active,100000.0
CARD_0747,ACC_0074,xxxx-xxxx-xxxx-7344,Debit,Amex,2028-10-03,Active,100000.0
CARD_0748,ACC_0128,xxxx-xxxx-xxxx-5549,Debit,Amex,2029-10-24,Active,100000.0
CARD_0749,ACC_0723,xxxx-xxxx-xxxx-9914,Debit,RuPay,2030-04-14,Active,100000.0
