account_id,customer_id,account_type,balance,currency,status,kyc_status,created_at
ACC_0598,CUST_0111,CreditCard,384633.14,INR,Active,Verified,2025-07-20 16:52:06
ACC_0599,CUST_0234,Savings,140395.93,INR,Active,Verified,2025-10-24 13:44:51
ACC_0600,CUST_0159,Savings,783671.63,INR,Active,Verified,2025-11-02 03:43:08
ACC_0601,CUST_0039,Current,323537.31,INR,Active,Verified,2025-05-08 22:51:20
ACC_0602,CUST_0459,Current,1032714.62,INR,Active,Verified,2025-09-07 20:53:39
ACC_0603,CUST_0198,Savings,289432.23,INR,Active,Verified,2025-06-22 21:32:39
ACC_0604,CUST_0541,CreditCard,366563.05,INR,Active,Verified,2025-12-11 13:25:41
ACC_0605,CUST_0539,CreditCard,621218.87,INR,Active,Verified,2025-05-09 10:04:19
ACC_0606,CUST_0269,Savings,1012321.7,INR,Active,Verified,2025-07-28 10:30:54
ACC_0607,CUST_0209,Current,1340332.95,INR,Active,Verified,2026-03-08 20:55:38
ACC_0608,CUST_0387,Current,804243.63,INR,Active,Verified,2025-08-12 19:45:40
ACC_0609,CUST_0374,CreditCard,12453.39,INR,Active,Verified,2025-05-07 02:37:06
ACC_0610,CUST_0684,Savings,37303.78,INR,Active,Verified,2025-11-03 05:46:01
ACC_0611,CUST_0987,Savings,1093531.71,INR,Active,Verified,2025-10-11 02:36:31
ACC_0612,CUST_0934,CreditCard,833591.66,INR,Active,Verified,2025-07-30 23:57:34
ACC_0613,CUST_0380,CreditCard,196486.63,INR,Active,Verified,2025-09-05 14:45:00
ACC_0614,CUST_0488,Current,959926.16,INR,Active,Verified,2025-06-23 22:51:01
ACC_0615,CUST_0739,Savings,1283912.98,INR,Active,Verified,2026-03-20 04:14:08
ACC_0616,CUST_0831,Savings,1266399.5,INR,Active,Verified,2025-12-15 04:10:21
ACC_0617,CUST_0729,CreditCard,169912.24,INR,Active,Verified,2025-08-23 13:17:06
ACC_0618,CUST_0619,Current,290224.77,INR,Active,Verified,2026-03-28 06:07:29
ACC_0619,CUST_0754,CreditCard,48313.94,INR,Active,Verified,2025-10-18 22:59:26
ACC_0620,CUST_0913,CreditCard,743319.76,INR,Active,Verified,2025-11-25 05:27:26
ACC_0621,CUST_0990,Savings,950080.06,INR,Active,Verified,2025-10-03 05:44:14
ACC_0622,CUST_0691,Current,1147319.83,INR,Active,Verified,2026-02-19 09:20:33
ACC_0623,CUST_0066,Savings,780923.24,INR,Active,Verified,2025-10-18 11:40:45
ACC_0624,CUST_0566,CreditCard,1371644.47,INR,Active,Verified,2025-12-19 03:00:31
ACC_0625,CUST_0724,CreditCard,849971.71,INR,Active,Verified,2025-12-24 05:47:53
ACC_0626,CUST_0284,Savings,102240.56,INR,Active,Verified,2025-12-10 14:24:13
ACC_0627,CUST_0307,Savings,1094657.52,INR,Active,Verified,2025-11-27 23:20:41
ACC_0628,CUST_0877,CreditCard,717038.17,INR,Active,Verified,2026-01-13 10:20:19
ACC_0629,CUST_0774,CreditCard,1363190.54,INR,Active,Verified,2025-12-18 02:49:27
ACC_0630,CUST_0839,Savings,704692.35,INR,Active,Verified,2025-12-24 23:12:43
ACC_0631,CUST_0925,CreditCard,1077362.25,INR,Active,Verified,2025-12-16 14:39:27
ACC_0632,CUST_0247,Current,1376662.88,INR,Active,Verified,2025-05-27 21:52:23
ACC_0633,CUST_0315,Savings,284281.44,INR,Active,Verified,2025-07-11 02:50:14
ACC_0634,CUST_0411,Savings,207486.92,INR,Active,Verified,2025-05-21 04:28:22
ACC_0635,CUST_0825,Current,5449.66,INR,Active,Verified,2026-01-28 19:13:53
ACC_0636,CUST_0298,Savings,695266.14,INR,Active,Verified,2025-04-22 04:25:30
ACC_0637,CUST_0216,CreditCard,701984.54,INR,Active,Verified,2025-08-11 20:14:03
ACC_0638,CUST_0725,Savings,262440.94,INR,Active,Verified,2025-12-15 19:57:56
ACC_0639,CUST_0613,Savings,375801.68,INR,Active,Verified,2025-08-14 00:23:34
ACC_0640,CUST_0721,Savings,295009.18,INR,Active,Verified,2026-03-18 22:58:01
ACC_0641,CUST_0835,CreditCard,937587.81,INR,Active,Verified,2025-07-21 09:08:28
ACC_0642,CUST_0263,Current,945579.32,INR,Active,Verified,2025-10-27 14:28:53
ACC_0643,CUST_0786,CreditCard,98907.85,INR,Active,Verified,2025-09-06 04:23:52
ACC_0644,CUST_0277,Current,578464.27,INR,Active,Verified,2025-09-15 06:12:51
ACC_0645,CUST_0585,Current,1349637.76,INR,Active,Verified,2025-11-03 09:34:24
ACC_0646,CUST_0213,Current,435137.43,INR,Active,Verified,2026-01-03 13:03:10
ACC_0647,CUST_0786,CreditCard,119069.54,INR,Active,Verified,2025-09-06 04:23:52
ACC_0648,CUST_0106,Savings,1058989.9,INR,Active,Verified,2026-03-23 14:29:28
ACC_0649,CUST_0326,Current,174410.24,INR,Active,Verified,2025-05-15 16:52:53
ACC_0650,CUST_0233,Current,884418.08,INR,Active,Verified,2026-02-17 13:39:52
ACC_0651,CUST_0969,Current,675177.19,INR,Active,Verified,2026-02-23 19:13:10
ACC_0652,CUST_0373,Current,894710.4,INR,Active,Verified,2025-09-18 00:46:35
ACC_0653,CUST_0886,CreditCard,702876.18,INR,Active,Verified,2025-07-12 11:53:14
ACC_0654,CUST_0950,Savings,195198.9,INR,Active,Verified,2025-09-21 21:43:34
ACC_0655,CUST_0621,Current,1254199.11,INR,Active,Verified,2025-09-13 17:07:04
ACC_0656,CUST_0142,CreditCard,652181.63,INR,Active,Verified,2025-08-15 02:53:56
ACC_0657,CUST_0972,Current,1452242.97,INR,Active,Verified,2025-11-04 04:49:19
ACC_0658,CUST_0658,Savings,1361608.93,INR,Active,Verified,2025-08-02 14:46:42
ACC_0659,CUST_0230,Savings,758560.54,INR,Active,Verified,2025-06-28 01:27:41
ACC_0660,CUST_0366,Current,916456.16,INR,Active,Verified,2025-07-18 20:20:08
ACC_0661,CUST_0357,Savings,1116004.63,INR,Active,Verified,2025-07-14 02:30:10
ACC_0662,CUST_0870,Current,925076.19,INR,Active,Verified,2025-07-07 15:11:54
ACC_0663,CUST_0940,CreditCard,600829.87,INR,Active,Verified,2026-03-24 06:07:29
ACC_0664,CUST_0551,Savings,577296.58,INR,Active,Verified,2025-06-26 18:49:17
ACC_0665,CUST_0366,Current,1174887.12,INR,Active,Verified,2025-07-18 20:20:08
ACC_0666,CUST_0063,CreditCard,701491.93,INR,Active,Verified,2025-06-12 23:01:49
ACC_0667,CUST_0104,Current,1140144.59,INR,Active,Verified,2025-12-04 11:22:10
ACC_0668,CUST_0087,Current,781400.32,INR,Active,Verified,2025-04-08 07:28:31
ACC_0669,CUST_0249,CreditCard,1016936.35,INR,Active,Verified,2025-05-12 12:59:43
ACC_0670,CUST_0744,CreditCard,1185519.49,INR,Active,Verified,2025-12-18 21:24:46
ACC_0671,CUST_0912,Current,1246417.08,INR,Active,Verified,2025-06-29 15:25:13
ACC_0672,CUST_0199,Savings,1493106.07,INR,Active,Verified,2026-01-20 19:29:16
ACC_0673,CUST_0674,Current,648792.97,INR,Active,Verified,2025-10-16 18:41:49
ACC_0674,CUST_0592,CreditCard,1465428.57,INR,Active,Verified,2026-02-28 08:29:50
ACC_0675,CUST_0336,CreditCard,1496941.75,INR,Active,Verified,2025-12-10 20:31:23
ACC_0676,CUST_0856,Current,1444812.21,INR,Active,Verified,2025-04-14 14:44:58
ACC_0677,CUST_0091,Savings,615385.48,INR,Active,Verified,2025-10-14 11:28:52
ACC_0678,CUST_0267,Current,594634.44,INR,Active,Verified,2026-03-24 09:16:46
ACC_0679,CUST_0523,Current,1426602.07,INR,Active,Verified,2025-10-25 16:50:02
ACC_0680,CUST_0528,CreditCard,1451561.3,INR,Active,Verified,2026-01-25 03:16:25
ACC_0681,CUST_0354,Savings,669474.08,INR,Active,Verified,2025-08-30 01:00:56
ACC_0682,CUST_0226,Savings,560818.54,INR,Active,Verified,2026-02-25 01:30:37
ACC_0683,CUST_0586,Savings,951340.52,INR,Active,Verified,2025-07-03 14:22:31
ACC_0684,CUST_0518,Savings,1435960.82,INR,Active,Verified,2025-08-03 11:33:14
ACC_0685,CUST_0176,CreditCard,799666.64,INR,Active,Verified,2025-08-10 05:32:06
ACC_0686,CUST_0437,Current,1286647.25,INR,Active,Verified,2025-06-18 14:09:24
ACC_0687,CUST_0359,Savings,421648.68,INR,Active,Verified,2025-09-15 01:40:21
ACC_0688,CUST_0267,Savings,1223032.68,INR,Active,Verified,2026-03-24 09:16:46
ACC_0689,CUST_0461,CreditCard,1318981.66,INR,Active,Verified,2025-04-18 22:05:14
ACC_0690,CUST_0398,CreditCard,404299.52,INR,Active,Verified,2025-08-16 09:26:05
ACC_0691,CUST_0423,Current,1481235.4,INR,Active,Verified,2025-11-14 06:09:03
ACC_0692,CUST_0277,CreditCard,1139537.8,INR,Active,Verified,2025-09-15 06:12:51
ACC_0693,CUST_0528,CreditCard,1496519.55,INR,Active,Verified,2026-01-25 03:16:25
ACC_0694,CUST_0019,Current,169076.77,INR,Active,Verified,2026-03-12 06:49:37
ACC_0695,CUST_0663,CreditCard,89211.25,INR,Active,Verified,2025-04-13 09:46:56
ACC_0696,CUST_0239,Current,1279892.09,INR,Active,Verified,2025-09-03 03:39:28
ACC_0697,CUST_0570,CreditCard,204013.26,INR,Active,Verified,2026-02-26 21:30:35
ACC_0698,CUST_0778,Savings,452244.19,INR,Active,Verified,2025-11-24 18:30:38
ACC_0699,CUST_0693,CreditCard,312300.68,INR,Active,Verified,2025-04-11 03:24:08
ACC_0700,CUST_0838,Savings,764591.29,INR,Active,Verified,2025-06-30 09:03:46
ACC_0701,CUST_0095,CreditCard,157538.59,INR,Active,Verified,2025-12-19 12:15:26
ACC_0702,CUST_0918,Savings,994793.03,INR,Active,Verified,2025-10-06 18:00:31
ACC_0703,CUST_0630,Savings,806987.05,INR,Active,Verified,2026-01-09 02:48:25
ACC_0704,CUST_0100,Current,676382.18,INR,Active,Verified,2025-04-29 12:33:02
ACC_0705,CUST_0602,Savings,529808.74,INR,Active,Verified,2025-06-26 08:57:24
ACC_0706,CUST_0131,CreditCard,867368.13,INR,Active,Verified,2026-03-25 09:19:53
ACC_0707,CUST_0933,Current,921889.6,INR,Active,Verified,2025-07-03 12:13:25
ACC_0708,CUST_0034,CreditCard,895867.41,INR,Active,Verified,2025-06-25 11:39:42
ACC_0709,CUST_0281,CreditCard,910530.2,INR,Active,Verified,2025-08-17 00:19:40
ACC_0710,CUST_0684,CreditCard,678996.13,INR,Active,Verified,2025-11-03 05:46:01
ACC_0711,CUST_0738,CreditCard,333819.61,INR,Active,Verified,2025-05-23 10:59:11
ACC_0712,CUST_0042,Current,1246605.16,INR,Active,Verified,2025-04-11 11:31:40
ACC_0713,CUST_0273,Savings,849081.17,INR,Active,Verified,2025-10-17 14:50:05
ACC_0714,CUST_0104,Savings,333666.39,INR,Active,Verified,2025-12-04 11:22:10
ACC_0715,CUST_0862,Savings,499382.23,INR,Active,Verified,2025-05-24 00:51:44
ACC_0716,CUST_0383,Savings,380751.44,INR,Active,Verified,2025-11-27 14:25:18
ACC_0717,CUST_0868,Savings,510096.18,INR,Active,Verified,2025-10-26 01:38:15
ACC_0718,CUST_0525,Savings,1456233.43,INR,Active,Verified,2025-09-01 07:47:04
ACC_0719,CUST_0988,CreditCard,390681.47,INR,Active,Verified,2025-05-02 02:15:27
ACC_0720,CUST_0401,CreditCard,1214271.69,INR,Active,Verified,2025-09-19 15:47:53
ACC_0721,CUST_0111,Savings,16021.17,INR,Active,Verified,2025-07-20 16:52:06
ACC_0722,CUST_0727,CreditCard,524817.76,INR,Active,Verified,2026-01-02 08:07:13
ACC_0723,CUST_0567,Savings,1106170.79,INR,Active,Verified,2026-02-19 23:10:24
ACC_0724,CUST_0853,CreditCard,298997.58,INR,Active,Verified,2026-01-21 02:53:17
ACC_0725,CUST_0021,Current,135744.0,INR,Active,Verified,2026-03-10 05:58:52
ACC_0726,CUST_0366,CreditCard,111907.39,INR,Active,Verified,2025-07-18 20:20:08
ACC_0727,CUST_0610,Savings,1478613.48,INR,Active,Verified,2025-06-09 10:23:27
ACC_0728,CUST_0957,Savings,1014760.26,INR,Active,Verified,2025-11-11 13:07:01
ACC_0729,CUST_0256,Savings,365786.05,INR,Active,Verified,2025-06-03 01:04:24
ACC_0730,CUST_0743,Current,77416.55,INR,Active,Verified,2025-09-25 02:02:10
ACC_0731,CUST_0518,Savings,583526.8,INR,Active,Verified,2025-08-03 11:33:14
ACC_0732,CUST_0340,CreditCard,1001555.22,INR,Active,Verified,2025-10-17 20:24:32
ACC_0733,CUST_0028,Current,456704.87,INR,Active,Verified,2026-01-15 16:46:04
ACC_0734,CUST_0998,CreditCard,141519.64,INR,Active,Verified,2026-01-13 13:22:24
ACC_0735,CUST_0282,CreditCard,367340.32,INR,Active,Verified,2025-04-10 16:09:06
ACC_0736,CUST_0032,Savings,944920.42,INR,Active,Verified,2026-01-08 05:26:38
ACC_0737,CUST_0708,Current,714666.33,INR,Active,Verified,2025-11-20 02:02:49
ACC_0738,CUST_0979,CreditCard,520347.07,INR,Active,Verified,2025-11-16 07:35:22
ACC_0739,CUST_0125,Savings,211618.91,INR,Active,Verified,2025-10-31 07:25:31
ACC_0740,CUST_0869,Savings,1266963.58,INR,Active,Verified,2025-08-06 21:49:58
ACC_0741,CUST_0760,Savings,1031917.5,INR,Active,Verified,2025-06-14 14:29:26
ACC_0742,CUST_0126,CreditCard,971553.55,INR,Active,Verified,2026-03-26 12:00:53
ACC_0743,CUST_0292,CreditCard,1002720.41,INR,Active,Verified,2025-06-01 23:03:51
ACC_0744,CUST_0132,CreditCard,1278692.51,INR,Active,Verified,2025-05-13 03:01:50
ACC_0745,CUST_0017,Savings,431494.19,INR,Active,Verified,2025-08-01 01:09:34
ACC_0746,CUST_0590,Current,614909.58,INR,Active,Verified,2025-06-16 15:49:32
ACC_0747,CUST_0427,Savings,990336.96,INR,Active,Verified,2025-08-20 11:39:53
ACC_0748,CUST_0870,Savings,653030.28,INR,Active,Verified,2025-07-07 15:11:54
ACC_0749,CUST_0849,CreditCard,72990.57,INR,Active,Verified,2025-12-03 18:58:05
ACC_0750,CUST_0910,Current,1375961.46,INR,Active,Verified,2025-04-10 23:27:40
ACC_0751,CUST_0129,Savings,825418.21,INR,Active,Verified,2025-11-28 10:32:13
ACC_0752,CUST_0836,CreditCard,824254.72,INR,Active,Verified,2025-05-03 06:55:21
ACC_0753,CUST_0289,Current,519861.49,INR,Active,Verified,2026-01-30 03:06:06
ACC_0754,CUST_0018,Savings,774307.88,INR,Active,Verified,2025-10-04 06:37:34
ACC_0755,CUST_0444,Savings,25082.11,INR,Active,Verified,2025-08-07 13:48:22
ACC_0756,CUST_0574,Current,559526.23,INR,Active,Verified,2025-08-26 09:22:33
ACC_0757,CUST_0921,Savings,138574.59,INR,Active,Verified,2025-08-19 06:31:46
ACC_0758,CUST_0277,CreditCard,387769.65,INR,Active,Verified,2025-09-15 06:12:51
ACC_0759,CUST_0673,CreditCard,943508.67,INR,Active,Verified,2026-02-21 15:58:01
ACC_0760,CUST_0713,Current,745874.51,INR,Active,Verified,2026-02-16 21:11:00
ACC_0761,CUST_0246,Current,1123713.41,INR,Active,Verified,2025-04-29 12:41:29
ACC_0762,CUST_0054,Current,1108700.04,INR,Active,Verified,2025-11-04 18:50:08
ACC_0763,CUST_0952,Current,552110.17,INR,Active,Verified,2025-09-30 14:07:17
ACC_0764,CUST_0351,Savings,167454.54,INR,Active,Verified,2025-09-03 15:52:23
ACC_0765,CUST_0496,CreditCard,340300.42,INR,Active,Verified,2025-11-08 17:22:23
ACC_0766,CUST_0268,CreditCard,396451.68,INR,Active,Verified,2025-05-07 05:16:52
ACC_0767,CUST_0869,Savings,1480141.42,INR,Active,Verified,2025-08-06 21:49:58
ACC_0768,CUST_0324,Savings,1491144.2,INR,Active,Verified,2025-08-11 23:04:26
ACC_0769,CUST_0286,Savings,456135.28,INR,Active,Verified,2025-11-12 13:24:07
ACC_0770,CUST_0139,Current,177273.86,INR,Active,Verified,2025-05-10 16:36:48
ACC_0771,CUST_0381,Current,967989.26,INR,Active,Verified,2026-03-09 10:59:52
ACC_0772,CUST_0181,Current,1052820.07,INR,Active,Verified,2025-08-16 15:10:07
ACC_0773,CUST_0706,Current,1007041.54,INR,Active,Verified,2026-01-28 06:39:24
ACC_0774,CUST_0959,CreditCard,590273.98,INR,Active,Verified,2025-07-19 06:37:43
ACC_0775,CUST_0388,Current,1309312.33,INR,Active,Verified,2025-04-21 11:38:15
ACC_0776,CUST_0633,CreditCard,949909.81,INR,Active,Verified,2026-02-04 09:00:05
ACC_0777,CUST_0899,CreditCard,336780.94,INR,Active,Verified,2026-02-21 15:02:23
ACC_0778,CUST_0867,Savings,657962.21,INR,Active,Verified,2025-04-21 12:47:53
ACC_0779,CUST_0958,CreditCard,1116572.75,INR,Active,Verified,2025-12-03 10:20:44
ACC_0780,CUST_0415,CreditCard,1283656.53,INR,Active,Verified,2026-03-31 12:56:17
ACC_0781,CUST_0561,CreditCard,155417.54,INR,Active,Verified,2025-08-31 02:19:55
ACC_0782,CUST_0095,Current,1283336.63,INR,Active,Verified,2025-12-19 12:15:26
ACC_0783,CUST_0597,Current,364955.76,INR,Active,Verified,2025-12-08 01:38:31
ACC_0784,CUST_0694,CreditCard,409740.97,INR,Active,Verified,2026-02-25 15:52:25
ACC_0785,CUST_0633,Current,1214476.02,INR,Active,Verified,2026-02-04 09:00:05
ACC_0786,CUST_0038,Savings,279433.13,INR,Active,Verified,2026-01-07 23:00:34
ACC_0787,CUST_0235,Current,1143990.1,INR,Active,Verified,2026-02-16 10:59:15
ACC_0788,CUST_0881,CreditCard,344064.17,INR,Active,Verified,2025-08-13 00:43:21
ACC_0789,CUST_0589,Current,575638.68,INR,Active,Verified,2025-05-26 08:25:03
ACC_0790,CUST_0112,CreditCard,922712.17,INR,Active,Verified,2026-01-21 21:19:48
ACC_0791,CUST_0069,Savings,1106888.72,INR,Active,Verified,2025-07-17 00:33:04
ACC_0792,CUST_0488,Current,316146.95,INR,Active,Verified,2025-06-23 22:51:01
ACC_0793,CUST_0749,CreditCard,300826.12,INR,Active,Verified,2025-07-26 13:38:23
ACC_0794,CUST_0112,CreditCard,440795.86,INR,Active,Verified,2026-01-21 21:19:48
ACC_0795,CUST_0418,CreditCard,211007.03,INR,Active,Verified,2025-12-24 07:17:06
ACC_0796,CUST_0747,Current,453055.23,INR,Active,Verified,2026-02-19 01:41:03
ACC_0797,CUST_0047,Savings,652311.51,INR,Active,Verified,2025-12-02 11:23:19
ACC_0798,CUST_0583,Savings,848028.45,INR,Active,Verified,2025-09-21 07:16:57
ACC_0799,CUST_0512,CreditCard,997321.88,INR,Active,Verified,2025-05-12 10:36:30
ACC_0800,CUST_0330,Current,601800.5,INR,Active,Verified,2025-07-26 10:37:53
ACC_0801,CUST_0215,CreditCard,1362123.23,INR,Active,Verified,2025-06-10 08:06:11
ACC_0802,CUST_0511,Savings,306995.46,INR,Active,Verified,2026-02-09 20:28:10
ACC_0803,CUST_0836,Savings,1045436.99,INR,Active,Verified,2025-05-03 06:55:21
ACC_0804,CUST_0932,Current,1211632.43,INR,Active,Verified,2025-09-09 13:28:20
ACC_0805,CUST_0158,Current,473564.02,INR,Active,Verified,2025-05-26 10:07:15
ACC_0806,CUST_0799,CreditCard,934447.61,INR,Active,Verified,2025-12-23 07:05:42
ACC_0807,CUST_0587,Current,951220.4,INR,Active,Verified,2025-11-25 23:26:24
ACC_0808,CUST_0976,Current,975647.42,INR,Active,Verified,2025-11-30 21:25:36
ACC_0809,CUST_0257,Savings,1361010.33,INR,Active,Verified,2025-06-14 01:37:14
ACC_0810,CUST_0665,Current,1378215.75,INR,Active,Verified,2025-04-26 17:02:33
ACC_0811,CUST_0659,CreditCard,1330994.95,INR,Active,Verified,2026-01-03 08:10:15
ACC_0812,CUST_0215,CreditCard,646834.47,INR,Active,Verified,2025-06-10 08:06:11
ACC_0813,CUST_0665,CreditCard,1404652.98,INR,Active,Verified,2025-04-26 17:02:33
ACC_0814,CUST_0187,Savings,362459.02,INR,Active,Verified,2025-09-16 08:05:42
ACC_0815,CUST_0896,Current,1173119.13,INR,Active,Verified,2025-07-19 15:52:13
ACC_0816,CUST_0164,Savings,1018699.58,INR,Active,Verified,2026-03-24 00:54:55
ACC_0817,CUST_0326,Savings,1224222.37,INR,Active,Verified,2025-05-15 16:52:53
ACC_0818,CUST_0725,CreditCard,450618.78,INR,Active,Verified,2025-12-15 19:57:56
ACC_0819,CUST_0860,Current,391055.76,INR,Active,Verified,2025-04-18 11:34:04
ACC_0820,CUST_0700,Current,89150.71,INR,Active,Verified,2026-03-31 00:14:03
ACC_0821,CUST_0399,Current,1006020.37,INR,Active,Verified,2025-05-02 22:29:17
ACC_0822,CUST_0001,CreditCard,1330619.27,INR,Active,Verified,2025-11-26 07:45:37
ACC_0823,CUST_0974,Savings,394501.91,INR,Active,Verified,2025-09-17 14:08:23
ACC_0824,CUST_0620,CreditCard,232659.54,INR,Active,Verified,2025-08-26 01:17:54
ACC_0825,CUST_0546,Current,522058.44,INR,Active,Verified,2025-11-05 08:57:19
ACC_0826,CUST_0651,Current,1293539.11,INR,Active,Verified,2026-02-05 14:51:22
ACC_0827,CUST_0061,CreditCard,341038.36,INR,Active,Verified,2025-10-21 18:42:57
ACC_0828,CUST_0135,CreditCard,57036.98,INR,Active,Verified,2025-08-03 10:44:40
ACC_0829,CUST_0426,Savings,978510.18,INR,Active,Verified,2025-08-19 16:57:07
ACC_0830,CUST_0067,CreditCard,103386.59,INR,Active,Verified,2026-02-03 13:40:13
ACC_0831,CUST_0065,Savings,1418953.35,INR,Active,Verified,2025-12-22 23:01:04
ACC_0832,CUST_0494,Current,178482.47,INR,Active,Verified,2026-01-17 02:34:34
ACC_0833,CUST_0508,Savings,930408.1,INR,Active,Verified,2025-08-11 12:32:40
ACC_0834,CUST_0408,Savings,176281.66,INR,Active,Verified,2025-08-19 11:59:20
ACC_0835,CUST_0010,CreditCard,4622.49,INR,Active,Verified,2025-11-26 08:07:39
ACC_0836,CUST_0518,CreditCard,1356031.63,INR,Active,Verified,2025-08-03 11:33:14
ACC_0837,CUST_0283,Savings,1360859.25,INR,Active,Verified,2025-08-05 01:00:54
ACC_0838,CUST_0320,Current,362940.64,INR,Active,Verified,2025-12-03 16:14:37
ACC_0839,CUST_0561,Current,417298.72,INR,Active,Verified,2025-08-31 02:19:55
ACC_0840,CUST_0421,CreditCard,851331.81,INR,Active,Verified,2025-06-15 16:53:17
ACC_0841,CUST_0806,Current,452270.0,INR,Active,Verified,2025-08-25 02:39:58
ACC_0842,CUST_0207,Savings,1418089.91,INR,Active,Verified,2025-07-01 19:29:31
ACC_0843,CUST_0546,Current,980453.73,INR,Active,Verified,2025-11-05 08:57:19
ACC_0844,CUST_0002,CreditCard,70911.65,INR,Active,Verified,2026-01-08 01:09:36
ACC_0845,CUST_0266,Savings,466205.07,INR,Active,Verified,2026-03-30 01:48:40
ACC_0846,CUST_0772,CreditCard,1241505.11,INR,Active,Verified,2025-05-29 00:23:38
ACC_0847,CUST_0251,Savings,47320.86,INR,Active,Verified,2025-10-05 07:03:32
ACC_0848,CUST_0742,CreditCard,368636.44,INR,Active,Verified,2025-10-19 17:20:22
ACC_0849,CUST_0563,CreditCard,298284.44,INR,Active,Verified,2025-11-04 23:15:30
ACC_0850,CUST_0076,CreditCard,1486596.83,INR,Active,Verified,2025-05-01 13:23:48
ACC_0851,CUST_0956,CreditCard,277448.96,INR,Active,Verified,2025-10-05 04:17:17
ACC_0852,CUST_0776,Current,1436302.52,INR,Active,Verified,2025-04-13 07:51:52
ACC_0853,CUST_0405,Current,975503.66,INR,Active,Verified,2026-01-28 22:14:28
ACC_0854,CUST_0125,Current,512258.88,INR,Active,Verified,2025-10-31 07:25:31
ACC_0855,CUST_0634,Savings,578509.09,INR,Active,Verified,2025-10-16 14:03:35
ACC_0856,CUST_0021,CreditCard,278873.12,INR,Active,Verified,2026-03-10 05:58:52
ACC_0857,CUST_0511,CreditCard,342520.69,INR,Active,Verified,2026-02-09 20:28:10
ACC_0858,CUST_0968,CreditCard,78648.41,INR,Active,Verified,2025-07-05 12:47:26
ACC_0859,CUST_0438,CreditCard,108112.98,INR,Active,Verified,2026-02-10 20:35:24
ACC_0860,CUST_0945,CreditCard,66306.17,INR,Active,Verified,2026-03-21 01:03:20
ACC_0861,CUST_0640,Savings,780895.11,INR,Active,Verified,2025-11-10 13:44:19
ACC_0862,CUST_0845,Savings,1357419.17,INR,Active,Verified,2026-02-03 01:30:35
ACC_0863,CUST_0128,Savings,1328665.51,INR,Active,Verified,2025-10-21 21:21:12
ACC_0864,CUST_0639,Savings,1182974.78,INR,Active,Verified,2025-09-16 14:09:02
ACC_0865,CUST_0247,Current,543579.43,INR,Active,Verified,2025-05-27 21:52:23
ACC_0866,CUST_0771,CreditCard,1199165.43,INR,Active,Verified,2026-01-03 10:09:52
ACC_0867,CUST_0199,Savings,1280346.54,INR,Active,Verified,2026-01-20 19:29:16
ACC_0868,CUST_0382,CreditCard,1333224.49,INR,Active,Verified,2025-09-25 23:52:04
ACC_0869,CUST_0708,CreditCard,333174.58,INR,Active,Verified,2025-11-20 02:02:49
ACC_0870,CUST_0860,CreditCard,802801.92,INR,Active,Verified,2025-04-18 11:34:04
ACC_0871,CUST_0131,CreditCard,1103609.02,INR,Active,Verified,2026-03-25 09:19:53
ACC_0872,CUST_0581,Savings,754223.6,INR,Active,Verified,2025-04-04 16:29:08
ACC_0873,CUST_0917,Savings,1394034.23,INR,Active,Verified,2025-08-03 06:53:37
ACC_0874,CUST_0222,Savings,189152.64,INR,Active,Verified,2025-11-11 06:53:25
ACC_0875,CUST_0678,CreditCard,276949.61,INR,Active,Verified,2026-03-23 06:28:52
ACC_0876,CUST_0049,Current,1425535.19,INR,Active,Verified,2025-08-28 07:51:27
ACC_0877,CUST_0312,Current,1244570.53,INR,Active,Verified,2025-12-05 15:19:38
ACC_0878,CUST_0472,CreditCard,1076124.96,INR,Active,Verified,2025-11-16 08:02:04
ACC_0879,CUST_0719,Current,1323582.79,INR,Active,Verified,2026-01-24 09:14:10
ACC_0880,CUST_0629,CreditCard,1180988.16,INR,Active,Verified,2025-07-31 00:44:40
ACC_0881,CUST_0132,CreditCard,29081.53,INR,Active,Verified,2025-05-13 03:01:50
ACC_0882,CUST_0895,CreditCard,1387264.23,INR,Active,Verified,2025-12-31 20:06:15
ACC_0883,CUST_0426,Current,1394459.22,INR,Active,Verified,2025-08-19 16:57:07
ACC_0884,CUST_0869,CreditCard,743729.18,INR,Active,Verified,2025-08-06 21:49:58
ACC_0885,CUST_0346,Current,1114367.96,INR,Active,Verified,2026-02-09 08:57:03
ACC_0886,CUST_0296,CreditCard,671113.6,INR,Active,Verified,2025-04-09 17:36:55
ACC_0887,CUST_0751,Savings,426694.65,INR,Active,Verified,2025-04-01 13:43:14
ACC_0888,CUST_0662,Current,301275.51,INR,Active,Verified,2025-06-09 06:33:47
ACC_0889,CUST_0575,Savings,1369266.23,INR,Active,Verified,2025-09-29 12:05:19
ACC_0890,CUST_0097,CreditCard,702997.27,INR,Active,Verified,2025-10-24 01:20:19
ACC_0891,CUST_0819,CreditCard,377146.64,INR,Active,Verified,2025-09-02 12:55:33
ACC_0892,CUST_0195,Current,1394052.7,INR,Active,Verified,2025-08-21 11:05:34
ACC_0893,CUST_0038,Current,998856.38,INR,Active,Verified,2026-01-07 23:00:34
ACC_0894,CUST_0769,CreditCard,33263.15,INR,Active,Verified,2025-10-25 14:24:29
ACC_0895,CUST_0909,Savings,829235.59,INR,Active,Verified,2025-12-03 08:58:11
