transaction_id,card_id,account_id,terminal_id,amount,currency,transaction_timestamp,transaction_type,response_code,channel,ip_address,is_fraud,fraud_label_method
TXN_0005310,CARD_0810,ACC_0231,TERM_0149,151.08,INR,2026-04-09 07:15:28,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005311,CARD_0935,ACC_0705,TERM_0230,1768.5,INR,2026-04-01 06:46:05,POS,00,Swipe,0.0.0.0,False,None
TXN_0005312,CARD_1257,ACC_0497,TERM_0021,1421.74,INR,2026-05-08 20:41:52,Online,00,CNP,192.168.112.171,False,None
TXN_0005313,CARD_0195,ACC_0748,TERM_0277,232.43,INR,2026-04-05 22:54:53,POS,00,Swipe,0.0.0.0,False,None
TXN_0005314,CARD_1132,ACC_0745,TERM_0116,2027.77,INR,2026-04-11 05:44:42,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005315,CARD_0203,ACC_1183,TERM_0114,1614.76,INR,2026-04-21 00:56:22,POS,00,Swipe,0.0.0.0,False,None
TXN_0005316,CARD_0449,ACC_0404,TERM_0258,2731.83,INR,2026-05-06 21:48:25,Online,00,CNP,192.168.23.17,False,None
TXN_0005317,CARD_0657,ACC_0232,TERM_0157,55.68,INR,2026-05-04 09:05:29,POS,00,Swipe,0.0.0.0,False,None
TXN_0005318,CARD_0515,ACC_0714,TERM_0089,744.38,INR,2026-05-18 14:47:25,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005319,CARD_0776,ACC_0699,TERM_0024,159.79,INR,2026-05-03 11:00:12,Online,00,CNP,192.168.153.69,False,None
TXN_0005320,CARD_0725,ACC_1074,TERM_0194,1629.82,INR,2026-05-21 07:12:54,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005321,CARD_0658,ACC_0910,TERM_0113,911.91,INR,2026-04-17 21:18:48,POS,00,Swipe,0.0.0.0,False,None
TXN_0005322,CARD_0802,ACC_0010,TERM_0021,1753.69,INR,2026-04-30 21:23:15,POS,00,Swipe,0.0.0.0,False,None
TXN_0005323,CARD_0691,ACC_0740,TERM_0177,877.04,INR,2026-05-17 19:21:51,Online,00,CNP,192.168.235.55,False,None
TXN_0005324,CARD_0443,ACC_1187,TERM_0160,2104.7,INR,2026-05-14 12:40:47,Online,00,CNP,192.168.252.80,False,None
TXN_0005325,CARD_1090,ACC_0952,TERM_0028,660.94,INR,2026-05-26 18:16:34,POS,05,Swipe,0.0.0.0,False,None
TXN_0005326,CARD_1080,ACC_0901,TERM_0033,2163.2,INR,2026-05-08 02:50:30,POS,00,Swipe,0.0.0.0,False,None
TXN_0005327,CARD_0808,ACC_0360,TERM_0046,805.73,INR,2026-05-08 00:31:06,POS,00,Swipe,0.0.0.0,False,None
TXN_0005328,CARD_0441,ACC_0347,TERM_0280,942.17,INR,2026-04-10 11:36:12,POS,00,Swipe,0.0.0.0,False,None
TXN_0005329,CARD_1074,ACC_0060,TERM_0246,1533.46,INR,2026-05-12 01:07:10,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005330,CARD_1185,ACC_1117,TERM_0070,2001.69,INR,2026-05-10 09:46:38,POS,00,Swipe,0.0.0.0,False,None
TXN_0005331,CARD_0641,ACC_0239,TERM_0217,727.08,INR,2026-04-11 14:04:07,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005332,CARD_0557,ACC_0714,TERM_0164,169.95,INR,2026-04-14 13:31:18,POS,00,Swipe,0.0.0.0,False,None
TXN_0005333,CARD_1144,ACC_0164,TERM_0135,3206.68,INR,2026-04-09 10:21:39,POS,00,Swipe,0.0.0.0,False,None
TXN_0005334,CARD_0117,ACC_0295,TERM_0184,710.89,INR,2026-04-05 17:56:54,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005335,CARD_0952,ACC_0859,TERM_0149,944.31,INR,2026-04-25 17:53:37,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005336,CARD_0979,ACC_0636,TERM_0177,1420.53,INR,2026-05-22 10:40:15,Online,00,CNP,192.168.169.145,False,None
TXN_0005337,CARD_0635,ACC_1061,TERM_0211,4275.32,INR,2026-05-12 01:41:40,Online,00,CNP,192.168.102.108,False,None
TXN_0005338,CARD_0940,ACC_0142,TERM_0151,2255.03,INR,2026-04-28 20:17:09,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005339,CARD_0675,ACC_0103,TERM_0224,649.87,INR,2026-04-13 15:19:55,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005340,CARD_0751,ACC_1151,TERM_0195,605.76,INR,2026-05-20 19:42:18,POS,00,Swipe,0.0.0.0,False,None
TXN_0005341,CARD_0037,ACC_0176,TERM_0209,1582.12,INR,2026-05-12 02:09:56,POS,00,Swipe,0.0.0.0,False,None
TXN_0005342,CARD_0143,ACC_0244,TERM_0047,705.64,INR,2026-04-25 05:21:30,Online,00,CNP,192.168.114.227,False,None
TXN_0005343,CARD_0472,ACC_0558,TERM_0286,1377.96,INR,2026-05-19 10:09:25,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005344,CARD_0244,ACC_0698,TERM_0062,2135.69,INR,2026-04-19 07:11:14,Online,00,CNP,192.168.95.224,False,None
TXN_0005345,CARD_0691,ACC_0740,TERM_0101,130.08,INR,2026-04-14 02:20:27,Online,00,CNP,192.168.36.56,False,None
TXN_0005346,CARD_0677,ACC_1058,TERM_0159,69179.41,INR,2026-04-30 01:03:27,ATM,00,Chip-and-PIN,0.0.0.0,True,Rules Engine
TXN_0005347,CARD_0994,ACC_0314,TERM_0185,2446.09,INR,2026-04-28 21:35:16,POS,00,Swipe,0.0.0.0,False,None
TXN_0005348,CARD_1045,ACC_0358,TERM_0079,1030.91,INR,2026-05-20 02:55:26,POS,00,Swipe,0.0.0.0,False,None
TXN_0005349,CARD_0981,ACC_1063,TERM_0257,67.84,INR,2026-04-08 23:52:32,Online,00,CNP,192.168.212.236,False,None
TXN_0005350,CARD_0842,ACC_0571,TERM_0249,1070.02,INR,2026-04-12 11:23:23,POS,00,Swipe,0.0.0.0,False,None
TXN_0005351,CARD_0659,ACC_0819,TERM_0174,712.18,INR,2026-04-21 14:46:53,POS,00,Swipe,0.0.0.0,False,None
TXN_0005352,CARD_0453,ACC_0029,TERM_0070,1182.83,INR,2026-04-13 12:48:46,Online,00,CNP,192.168.181.248,False,None
TXN_0005353,CARD_0649,ACC_0260,TERM_0107,1458.15,INR,2026-05-21 13:19:58,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005354,CARD_0342,ACC_0737,TERM_0118,6435.35,INR,2026-04-15 12:03:27,POS,00,Swipe,0.0.0.0,False,None
TXN_0005355,CARD_1167,ACC_0263,TERM_0103,181.37,INR,2026-04-08 05:44:30,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005356,CARD_0577,ACC_0639,TERM_0014,3713.21,INR,2026-05-03 01:08:21,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005357,CARD_0905,ACC_0866,TERM_0261,9870.11,INR,2026-04-29 06:09:16,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005358,CARD_0808,ACC_0360,TERM_0209,1062.29,INR,2026-04-17 00:17:10,POS,00,Swipe,0.0.0.0,False,None
TXN_0005359,CARD_0769,ACC_0229,TERM_0024,1069.62,INR,2026-04-26 03:02:28,Online,00,CNP,192.168.208.231,False,None
TXN_0005360,CARD_0486,ACC_0936,TERM_0150,122.3,INR,2026-05-21 17:46:59,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005361,CARD_0553,ACC_0570,TERM_0293,2012.8,INR,2026-05-08 01:59:00,POS,00,Swipe,0.0.0.0,False,None
TXN_0005362,CARD_1070,ACC_0793,TERM_0083,1382.85,INR,2026-05-19 20:19:09,POS,00,Swipe,0.0.0.0,False,None
TXN_0005363,CARD_1109,ACC_0403,TERM_0025,1226.22,INR,2026-05-13 19:08:38,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005364,CARD_0114,ACC_0300,TERM_0160,2435.56,INR,2026-04-05 12:36:46,POS,00,Swipe,0.0.0.0,False,None
TXN_0005365,CARD_0761,ACC_0260,TERM_0287,3123.58,INR,2026-05-06 19:17:26,POS,00,Swipe,0.0.0.0,False,None
TXN_0005366,CARD_0275,ACC_0039,TERM_0097,649.31,INR,2026-05-17 19:02:23,POS,00,Swipe,0.0.0.0,False,None
TXN_0005367,CARD_0878,ACC_0628,TERM_0255,1553.88,INR,2026-04-12 07:24:05,Online,00,CNP,192.168.193.95,False,None
TXN_0005368,CARD_0034,ACC_0770,TERM_0077,3422.34,INR,2026-04-14 01:36:47,POS,00,Swipe,0.0.0.0,False,None
TXN_0005369,CARD_0112,ACC_0571,TERM_0254,1037.36,INR,2026-04-05 00:04:28,Online,00,CNP,192.168.104.127,False,None
TXN_0005370,CARD_0388,ACC_0342,TERM_0150,216.4,INR,2026-04-18 00:54:09,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005371,CARD_0404,ACC_0571,TERM_0026,1955.7,INR,2026-05-21 04:16:32,Online,00,CNP,192.168.224.157,False,None
TXN_0005372,CARD_1122,ACC_1045,TERM_0250,2870.37,INR,2026-05-08 00:48:49,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005373,CARD_0112,ACC_0571,TERM_0068,2593.22,INR,2026-04-10 15:15:54,POS,00,Swipe,0.0.0.0,False,None
TXN_0005374,CARD_0005,ACC_0746,TERM_0033,1133.08,INR,2026-05-23 16:50:31,POS,00,Swipe,0.0.0.0,False,None
TXN_0005375,CARD_0872,ACC_0253,TERM_0112,324.74,INR,2026-05-11 19:40:20,POS,00,Swipe,0.0.0.0,False,None
TXN_0005376,CARD_0458,ACC_0642,TERM_0173,8470.7,INR,2026-04-10 11:08:04,POS,00,Swipe,0.0.0.0,False,None
TXN_0005377,CARD_0460,ACC_0375,TERM_0167,2227.5,INR,2026-04-23 23:58:05,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005378,CARD_0976,ACC_1052,TERM_0165,152.62,INR,2026-05-18 06:20:32,Online,51,CNP,192.168.139.196,False,None
TXN_0005379,CARD_0104,ACC_0457,TERM_0143,1330.41,INR,2026-05-25 08:35:20,Online,00,CNP,192.168.84.73,False,None
TXN_0005380,CARD_0396,ACC_0746,TERM_0055,135.22,INR,2026-04-01 23:09:31,Online,00,CNP,192.168.114.73,False,None
TXN_0005381,CARD_0882,ACC_1068,TERM_0187,4295.25,INR,2026-04-22 21:51:27,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005382,CARD_0584,ACC_0901,TERM_0152,132.71,INR,2026-04-13 07:14:07,POS,00,Swipe,0.0.0.0,False,None
TXN_0005383,CARD_0664,ACC_0586,TERM_0140,3555.55,INR,2026-05-07 14:53:42,POS,00,Swipe,0.0.0.0,False,None
TXN_0005384,CARD_1255,ACC_0102,TERM_0101,228.72,INR,2026-05-17 04:18:07,POS,00,Swipe,0.0.0.0,False,None
TXN_0005385,CARD_0065,ACC_0054,TERM_0005,1470.55,INR,2026-05-24 23:49:17,POS,00,Swipe,0.0.0.0,False,None
TXN_0005386,CARD_0935,ACC_0705,TERM_0024,977.1,INR,2026-05-10 00:39:53,POS,00,Swipe,0.0.0.0,False,None
TXN_0005387,CARD_0322,ACC_0245,TERM_0262,2803.67,INR,2026-05-10 02:25:31,Online,00,CNP,192.168.232.82,False,None
TXN_0005388,CARD_0444,ACC_0723,TERM_0023,116.12,INR,2026-05-09 19:26:05,Online,00,CNP,192.168.10.12,False,None
TXN_0005389,CARD_0075,ACC_0246,TERM_0034,88021.2,INR,2026-05-03 04:26:17,POS,00,Swipe,0.0.0.0,False,None
TXN_0005390,CARD_0189,ACC_0362,TERM_0154,2159.61,INR,2026-04-07 15:58:03,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005391,CARD_1058,ACC_0069,TERM_0262,397.52,INR,2026-04-16 18:23:18,Online,00,CNP,192.168.200.150,False,None
TXN_0005392,CARD_0427,ACC_0908,TERM_0004,503.92,INR,2026-05-03 22:58:55,Online,00,CNP,192.168.138.80,False,None
TXN_0005393,CARD_1155,ACC_1001,TERM_0132,1429.65,INR,2026-05-13 19:43:24,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005394,CARD_0120,ACC_0437,TERM_0013,379.12,INR,2026-04-30 16:33:14,POS,00,Swipe,0.0.0.0,False,None
TXN_0005395,CARD_0407,ACC_0998,TERM_0281,4949.65,INR,2026-05-10 23:42:58,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005396,CARD_0158,ACC_1140,TERM_0286,417.23,INR,2026-05-03 06:17:29,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005397,CARD_0664,ACC_0586,TERM_0068,32.36,INR,2026-04-16 01:30:34,POS,00,Swipe,0.0.0.0,False,None
TXN_0005398,CARD_0914,ACC_0041,TERM_0091,1566.37,INR,2026-04-02 07:51:28,Online,00,CNP,192.168.226.57,False,None
TXN_0005399,CARD_0165,ACC_0600,TERM_0116,147.95,INR,2026-05-16 23:52:06,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005400,CARD_1103,ACC_0864,TERM_0265,4640.23,INR,2026-05-24 20:29:25,Online,00,CNP,192.168.238.221,False,None
TXN_0005401,CARD_1041,ACC_0092,TERM_0046,2402.95,INR,2026-04-01 02:41:48,Online,51,CNP,192.168.176.143,False,None
TXN_0005402,CARD_0621,ACC_0293,TERM_0180,838.9,INR,2026-05-25 10:00:25,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005403,CARD_0729,ACC_0892,TERM_0204,3510.55,INR,2026-04-03 22:05:57,POS,00,Swipe,0.0.0.0,False,None
TXN_0005404,CARD_1054,ACC_0907,TERM_0059,66.18,INR,2026-05-06 22:22:10,POS,00,Swipe,0.0.0.0,False,None
TXN_0005405,CARD_0494,ACC_0315,TERM_0248,1272.06,INR,2026-04-10 10:19:33,Online,00,CNP,192.168.147.85,False,None
TXN_0005406,CARD_1059,ACC_0194,TERM_0149,1128.77,INR,2026-04-03 09:07:26,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005407,CARD_0918,ACC_0852,TERM_0260,1617.66,INR,2026-05-11 07:20:02,POS,00,Swipe,0.0.0.0,False,None
TXN_0005408,CARD_1066,ACC_0288,TERM_0133,883.83,INR,2026-05-02 09:11:15,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005409,CARD_0145,ACC_0876,TERM_0202,124.61,INR,2026-04-22 16:39:11,POS,00,Swipe,0.0.0.0,False,None
TXN_0005410,CARD_0362,ACC_1055,TERM_0092,927.12,INR,2026-05-19 07:35:37,Online,00,CNP,192.168.143.53,False,None
TXN_0005411,CARD_0743,ACC_0787,TERM_0154,2847.05,INR,2026-04-06 13:24:47,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005412,CARD_1277,ACC_0441,TERM_0102,3032.5,INR,2026-04-15 08:29:47,Online,00,CNP,192.168.220.38,False,None
TXN_0005413,CARD_0355,ACC_0805,TERM_0153,986.05,INR,2026-05-24 00:02:53,POS,00,Swipe,0.0.0.0,False,None
TXN_0005414,CARD_0975,ACC_0955,TERM_0156,201.82,INR,2026-04-27 20:26:53,POS,00,Swipe,0.0.0.0,False,None
TXN_0005415,CARD_1030,ACC_0024,TERM_0248,2307.24,INR,2026-05-26 06:00:14,Online,00,CNP,192.168.87.142,False,None
TXN_0005416,CARD_0632,ACC_0425,TERM_0084,2568.33,INR,2026-05-19 03:40:50,POS,00,Swipe,0.0.0.0,False,None
TXN_0005417,CARD_1198,ACC_0907,TERM_0243,2094.29,INR,2026-05-10 18:17:42,POS,00,Swipe,0.0.0.0,False,None
TXN_0005418,CARD_0862,ACC_0839,TERM_0068,52.71,INR,2026-05-16 19:41:08,POS,00,Swipe,0.0.0.0,False,None
TXN_0005419,CARD_0216,ACC_0334,TERM_0229,832.97,INR,2026-04-04 00:58:46,Online,00,CNP,192.168.1.50,False,None
TXN_0005420,CARD_0223,ACC_0139,TERM_0033,857.54,INR,2026-04-05 00:19:01,POS,00,Swipe,0.0.0.0,False,None
TXN_0005421,CARD_0506,ACC_0440,TERM_0241,1352.72,INR,2026-05-01 15:06:49,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005422,CARD_0966,ACC_0081,TERM_0129,5013.8,INR,2026-04-11 16:12:12,POS,00,Swipe,0.0.0.0,False,None
TXN_0005423,CARD_1160,ACC_0183,TERM_0219,4811.81,INR,2026-05-11 18:37:28,POS,00,Swipe,0.0.0.0,False,None
TXN_0005424,CARD_1280,ACC_0262,TERM_0120,34.69,INR,2026-04-25 13:08:07,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005425,CARD_0609,ACC_0186,TERM_0132,3298.03,INR,2026-05-25 09:17:27,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005426,CARD_1094,ACC_0321,TERM_0154,751.01,INR,2026-05-24 19:51:16,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005427,CARD_0443,ACC_1187,TERM_0177,1257.6,INR,2026-04-14 05:16:56,POS,00,Swipe,0.0.0.0,False,None
TXN_0005428,CARD_0431,ACC_0318,TERM_0259,372.67,INR,2026-04-12 13:00:30,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005429,CARD_1011,ACC_0934,TERM_0090,3171.13,INR,2026-05-11 15:59:28,POS,00,Swipe,0.0.0.0,False,None
TXN_0005430,CARD_0609,ACC_0186,TERM_0281,3326.15,INR,2026-04-17 22:28:57,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005431,CARD_0915,ACC_0489,TERM_0056,877.23,INR,2026-05-07 20:56:01,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005432,CARD_1215,ACC_0816,TERM_0191,4969.23,INR,2026-04-12 03:15:27,POS,00,Swipe,0.0.0.0,False,None
TXN_0005433,CARD_1056,ACC_0465,TERM_0233,1386.2,INR,2026-04-26 23:55:37,POS,00,Swipe,0.0.0.0,False,None
TXN_0005434,CARD_1296,ACC_0511,TERM_0189,5266.56,INR,2026-04-01 08:02:25,POS,00,Swipe,0.0.0.0,False,None
TXN_0005435,CARD_0474,ACC_0030,TERM_0151,2120.13,INR,2026-04-13 01:37:17,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005436,CARD_0084,ACC_0313,TERM_0109,1789.58,INR,2026-05-10 13:17:18,Online,00,CNP,192.168.39.87,False,None
TXN_0005437,CARD_0471,ACC_0556,TERM_0089,576.51,INR,2026-04-09 06:59:58,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005438,CARD_0574,ACC_0201,TERM_0010,91.4,INR,2026-04-25 17:31:08,POS,00,Swipe,0.0.0.0,False,None
TXN_0005439,CARD_0076,ACC_0645,TERM_0212,3866.49,INR,2026-04-22 17:22:30,POS,00,Swipe,0.0.0.0,False,None
TXN_0005440,CARD_0632,ACC_0425,TERM_0152,787.33,INR,2026-05-19 03:29:02,POS,00,Swipe,0.0.0.0,False,None
TXN_0005441,CARD_0052,ACC_0681,TERM_0105,1859.88,INR,2026-05-19 14:41:41,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005442,CARD_0340,ACC_0101,TERM_0228,327.69,INR,2026-04-07 19:05:59,Online,00,CNP,192.168.117.52,False,None
TXN_0005443,CARD_0886,ACC_0164,TERM_0173,1679.31,INR,2026-04-18 09:40:22,Online,00,CNP,192.168.56.34,False,None
TXN_0005444,CARD_0627,ACC_0811,TERM_0084,1442.16,INR,2026-04-03 01:55:32,POS,00,Swipe,0.0.0.0,False,None
TXN_0005445,CARD_0811,ACC_0030,TERM_0068,61581.09,INR,2026-04-24 05:46:28,POS,00,Swipe,0.0.0.0,False,None
TXN_0005446,CARD_0075,ACC_0246,TERM_0255,292.27,INR,2026-04-24 10:12:25,Online,00,CNP,192.168.40.179,False,None
TXN_0005447,CARD_0312,ACC_0605,TERM_0296,799.39,INR,2026-04-22 20:16:31,POS,00,Swipe,0.0.0.0,False,None
TXN_0005448,CARD_0537,ACC_0816,TERM_0164,1923.84,INR,2026-05-23 02:31:57,POS,00,Swipe,0.0.0.0,False,None
TXN_0005449,CARD_0183,ACC_0872,TERM_0267,1416.47,INR,2026-04-23 14:18:12,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005450,CARD_0282,ACC_0695,TERM_0273,4929.87,INR,2026-05-09 19:12:22,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005451,CARD_0324,ACC_0564,TERM_0145,1064.77,INR,2026-04-04 09:17:20,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005452,CARD_0021,ACC_0261,TERM_0106,1272.15,INR,2026-04-02 03:35:46,POS,00,Swipe,0.0.0.0,False,None
TXN_0005453,CARD_0588,ACC_0077,TERM_0180,978.83,INR,2026-05-11 08:40:22,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005454,CARD_0405,ACC_1071,TERM_0103,2138.13,INR,2026-05-10 09:39:12,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005455,CARD_0266,ACC_0270,TERM_0189,427.08,INR,2026-04-13 03:42:16,Online,00,CNP,192.168.102.154,False,None
TXN_0005456,CARD_0700,ACC_1025,TERM_0063,695.05,INR,2026-04-30 08:20:52,POS,00,Swipe,0.0.0.0,False,None
TXN_0005457,CARD_0040,ACC_0425,TERM_0059,1549.73,INR,2026-04-25 10:32:05,POS,05,Swipe,0.0.0.0,False,None
TXN_0005458,CARD_0256,ACC_0475,TERM_0117,369.26,INR,2026-04-09 02:33:12,POS,00,Swipe,0.0.0.0,False,None
TXN_0005459,CARD_0269,ACC_1121,TERM_0142,440.06,INR,2026-04-07 08:24:00,Online,00,CNP,192.168.234.55,False,None
TXN_0005460,CARD_0065,ACC_0054,TERM_0195,188.41,INR,2026-05-13 13:24:54,POS,00,Swipe,0.0.0.0,False,None
TXN_0005461,CARD_0241,ACC_0463,TERM_0103,5364.55,INR,2026-04-25 15:53:08,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005462,CARD_0386,ACC_0767,TERM_0230,3103.61,INR,2026-04-09 03:58:24,Online,00,CNP,192.168.50.201,False,None
TXN_0005463,CARD_1091,ACC_0144,TERM_0149,307.64,INR,2026-05-06 04:48:58,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005464,CARD_0866,ACC_0187,TERM_0272,1701.81,INR,2026-04-19 05:36:04,POS,00,Swipe,0.0.0.0,False,None
TXN_0005465,CARD_0818,ACC_0178,TERM_0076,258.22,INR,2026-05-26 12:07:09,Online,00,CNP,192.168.158.184,False,None
TXN_0005466,CARD_0656,ACC_0518,TERM_0036,65.64,INR,2026-05-10 04:32:27,POS,00,Swipe,0.0.0.0,False,None
TXN_0005467,CARD_0141,ACC_0658,TERM_0073,1650.25,INR,2026-05-16 18:12:28,POS,00,Swipe,0.0.0.0,False,None
TXN_0005468,CARD_0689,ACC_0079,TERM_0243,768.17,INR,2026-04-30 21:18:56,POS,00,Swipe,0.0.0.0,False,None
TXN_0005469,CARD_0716,ACC_0977,TERM_0025,726.14,INR,2026-04-29 10:53:06,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005470,CARD_0359,ACC_0549,TERM_0094,1301.82,INR,2026-04-23 22:05:54,POS,00,Swipe,0.0.0.0,False,None
TXN_0005471,CARD_0087,ACC_1007,TERM_0123,97.84,INR,2026-05-05 02:18:40,Online,00,CNP,192.168.75.208,False,None
TXN_0005472,CARD_0370,ACC_0514,TERM_0078,1036.71,INR,2026-04-08 09:14:13,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005473,CARD_0647,ACC_0130,TERM_0157,162.51,INR,2026-05-07 21:01:27,Online,00,CNP,192.168.74.96,False,None
TXN_0005474,CARD_1063,ACC_0657,TERM_0161,2935.83,INR,2026-04-19 22:44:55,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005475,CARD_0092,ACC_0659,TERM_0063,2502.08,INR,2026-04-07 09:08:31,Online,00,CNP,192.168.62.143,False,None
TXN_0005476,CARD_0744,ACC_0984,TERM_0251,375.44,INR,2026-04-14 23:46:34,POS,00,Swipe,0.0.0.0,False,None
TXN_0005477,CARD_0380,ACC_0680,TERM_0159,286.49,INR,2026-05-11 09:45:39,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005478,CARD_0079,ACC_0244,TERM_0252,523.96,INR,2026-04-29 13:45:01,Online,00,CNP,192.168.140.69,False,None
TXN_0005479,CARD_0744,ACC_0984,TERM_0140,1455.82,INR,2026-05-13 05:48:19,Online,00,CNP,192.168.213.124,False,None
TXN_0005480,CARD_1197,ACC_0928,TERM_0268,123.48,INR,2026-05-06 11:19:36,Online,00,CNP,192.168.236.82,False,None
TXN_0005481,CARD_0400,ACC_0111,TERM_0171,5907.99,INR,2026-05-08 18:01:25,POS,00,Swipe,0.0.0.0,False,None
TXN_0005482,CARD_1029,ACC_0542,TERM_0238,2795.46,INR,2026-04-19 01:44:04,POS,00,Swipe,0.0.0.0,False,None
TXN_0005483,CARD_0238,ACC_0431,TERM_0043,971.81,INR,2026-04-30 17:54:31,Online,00,CNP,192.168.232.145,False,None
TXN_0005484,CARD_0552,ACC_0912,TERM_0105,1377.84,INR,2026-05-19 14:13:11,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005485,CARD_0611,ACC_0917,TERM_0059,2473.57,INR,2026-04-19 04:19:11,POS,00,Swipe,0.0.0.0,False,None
TXN_0005486,CARD_0931,ACC_0622,TERM_0109,449.67,INR,2026-04-07 00:08:19,Online,00,CNP,192.168.62.201,False,None
TXN_0005487,CARD_0598,ACC_1134,TERM_0159,713.87,INR,2026-05-11 15:51:42,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005488,CARD_0134,ACC_0469,TERM_0241,1052.68,INR,2026-05-10 12:08:38,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005489,CARD_0454,ACC_0925,TERM_0112,94.98,INR,2026-05-06 08:48:32,Online,00,CNP,192.168.108.53,False,None
TXN_0005490,CARD_0874,ACC_0677,TERM_0079,1323.67,INR,2026-05-18 15:40:05,POS,00,Swipe,0.0.0.0,False,None
TXN_0005491,CARD_0262,ACC_0954,TERM_0141,1855.68,INR,2026-05-08 17:35:29,POS,00,Swipe,0.0.0.0,False,None
TXN_0005492,CARD_0300,ACC_0721,TERM_0056,643.95,INR,2026-05-10 23:34:07,ATM,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005493,CARD_1065,ACC_0068,TERM_0241,445.35,INR,2026-05-24 15:34:22,Transfer,00,Chip-and-PIN,0.0.0.0,False,None
TXN_0005494,CARD_0716,ACC_0977,TERM_0124,523.21,INR,2026-05-02 19:04:32,POS,00,Swipe,0.0.0.0,False,None
TXN_0005495,CARD_0100,ACC_0939,TERM_0026,4539.58,INR,2026-04-02 12:18:48,Online,00,CNP,192.168.190.68,False,None
TXN_0005496,CARD_0188,ACC_0614,TERM_0252,168.15,INR,2026-05-04 09:07:31,POS,00,Swipe,0.0.0.0,False,None
TXN_0005497,CARD_0007,ACC_0486,TERM_0213,1529.32,INR,2026-05-13 05:28:51,POS,00,Swipe,0.0.0.0,False,None
TXN_0005498,CARD_0785,ACC_0992,TERM_0247,561.78,INR,2026-04-03 00:55:13,POS,00,Swipe,0.0.0.0,False,None
TXN_0005499,CARD_0210,ACC_1064,TERM_0239,548.58,INR,2026-04-18 15:43:39,ATM,00,Chip-and-PIN,0.0.0.0,False,None
