order_id,customer_id,session_id,order_timestamp,subtotal_amount,tax_amount,discount_amount,total_order_amount,payment_method
ORDER_00478,CUST_0369,SESS_523578,2026-05-05 00:00:00,11223.48,561.17,0.0,11784.65,Credit Card
ORDER_00479,CUST_0370,SESS_712169,2026-02-22 00:00:00,2853.56,121.28,428.03,2546.81,UPI
ORDER_00480,CUST_0370,SESS_153437,2026-04-16 00:00:00,406.38,20.32,0.0,426.7,PayPal
ORDER_00481,CUST_0370,SESS_345783,2026-04-26 00:00:00,2031.7,101.59,0.0,2133.29,PayPal
ORDER_00482,CUST_0373,SESS_472325,2026-03-12 00:00:00,8642.22,432.11,0.0,9074.33,PayPal
ORDER_00483,CUST_0373,SESS_701468,2026-04-17 00:00:00,10968.34,548.42,0.0,11516.76,Credit Card
ORDER_00484,CUST_0373,SESS_899491,2026-05-23 00:00:00,6194.8,309.74,0.0,6504.54,UPI
ORDER_00485,CUST_0374,SESS_485178,2026-05-13 00:00:00,2091.63,104.58,0.0,2196.21,Credit Card
ORDER_00486,CUST_0374,SESS_863786,2026-05-27 00:00:00,973.38,48.67,0.0,1022.05,PayPal
ORDER_00487,CUST_0376,SESS_669746,2026-04-19 00:00:00,1901.44,80.81,285.22,1697.03,Credit Card
ORDER_00488,CUST_0376,SESS_684199,2026-05-11 00:00:00,558.43,27.92,0.0,586.35,Credit Card
ORDER_00489,CUST_0378,SESS_134769,2026-04-12 00:00:00,11775.67,588.78,0.0,12364.45,NetBanking
ORDER_00490,CUST_0382,SESS_709845,2026-03-13 00:00:00,7978.24,339.08,1196.74,7120.58,NetBanking
ORDER_00491,CUST_0383,SESS_697167,2026-01-22 00:00:00,6033.04,301.65,0.0,6334.69,UPI
ORDER_00492,CUST_0385,SESS_175163,2026-01-20 00:00:00,6842.17,342.11,0.0,7184.28,Credit Card
ORDER_00493,CUST_0385,SESS_470527,2026-03-10 00:00:00,7428.12,371.41,0.0,7799.53,NetBanking
ORDER_00494,CUST_0385,SESS_923020,2026-04-20 00:00:00,10128.65,506.43,0.0,10635.08,NetBanking
ORDER_00495,CUST_0386,SESS_717905,2026-03-23 00:00:00,7951.13,397.56,0.0,8348.69,PayPal
ORDER_00496,CUST_0387,SESS_366435,2026-03-24 00:00:00,10113.02,505.65,0.0,10618.67,UPI
ORDER_00497,CUST_0387,SESS_451442,2026-05-23 00:00:00,5555.38,277.77,0.0,5833.15,UPI
ORDER_00498,CUST_0388,SESS_180283,2026-04-15 00:00:00,3991.54,199.58,0.0,4191.12,NetBanking
ORDER_00499,CUST_0388,SESS_995702,2026-05-19 00:00:00,10022.38,501.12,0.0,10523.5,NetBanking
ORDER_00500,CUST_0389,SESS_348264,2026-03-22 00:00:00,11360.47,568.02,0.0,11928.49,PayPal
ORDER_00501,CUST_0389,SESS_189710,2026-04-21 00:00:00,11453.39,486.77,1718.01,10222.15,Credit Card
ORDER_00502,CUST_0390,SESS_337493,2026-04-12 00:00:00,709.99,35.5,0.0,745.49,PayPal
ORDER_00503,CUST_0391,SESS_493479,2026-03-31 00:00:00,6053.13,302.66,0.0,6355.79,UPI
ORDER_00504,CUST_0392,SESS_899626,2026-01-22 00:00:00,10604.31,530.22,0.0,11134.53,NetBanking
ORDER_00505,CUST_0392,SESS_416418,2026-03-11 00:00:00,7904.12,395.21,0.0,8299.33,Credit Card
ORDER_00506,CUST_0392,SESS_863770,2026-04-16 00:00:00,3741.97,159.03,561.3,3339.7,PayPal
ORDER_00507,CUST_0393,SESS_232470,2026-03-23 00:00:00,8064.2,403.21,0.0,8467.41,NetBanking
ORDER_00508,CUST_0393,SESS_319895,2026-04-05 00:00:00,5774.06,288.7,0.0,6062.76,UPI
ORDER_00509,CUST_0393,SESS_592388,2026-05-05 00:00:00,921.59,46.08,0.0,967.67,UPI
ORDER_00510,CUST_0396,SESS_565694,2026-01-25 00:00:00,10489.16,524.46,0.0,11013.62,UPI
ORDER_00511,CUST_0396,SESS_744529,2026-02-12 00:00:00,5597.12,279.86,0.0,5876.98,PayPal
ORDER_00512,CUST_0396,SESS_826967,2026-03-31 00:00:00,7541.7,377.09,0.0,7918.79,UPI
ORDER_00513,CUST_0397,SESS_364703,2026-02-20 00:00:00,2245.47,112.27,0.0,2357.74,UPI
ORDER_00514,CUST_0398,SESS_576863,2026-02-06 00:00:00,5168.67,258.43,0.0,5427.1,UPI
ORDER_00515,CUST_0398,SESS_511555,2026-03-11 00:00:00,10092.92,428.95,1513.94,9007.93,UPI
ORDER_00516,CUST_0401,SESS_260365,2026-02-28 00:00:00,10328.5,516.43,0.0,10844.93,NetBanking
ORDER_00517,CUST_0401,SESS_353173,2026-04-12 00:00:00,9665.07,410.77,1449.76,8626.08,UPI
ORDER_00518,CUST_0401,SESS_269914,2026-04-30 00:00:00,8517.92,362.01,1277.69,7602.24,UPI
ORDER_00519,CUST_0402,SESS_724845,2026-05-01 00:00:00,7483.46,374.17,0.0,7857.63,Credit Card
ORDER_00520,CUST_0404,SESS_679603,2026-02-28 00:00:00,7618.94,380.95,0.0,7999.89,UPI
ORDER_00521,CUST_0404,SESS_581116,2026-03-22 00:00:00,8212.84,410.64,0.0,8623.48,Credit Card
ORDER_00522,CUST_0404,SESS_109732,2026-04-28 00:00:00,9245.45,462.27,0.0,9707.72,Credit Card
ORDER_00523,CUST_0405,SESS_850380,2026-02-14 00:00:00,1877.75,93.89,0.0,1971.64,PayPal
ORDER_00524,CUST_0406,SESS_634840,2026-04-18 00:00:00,7314.3,365.72,0.0,7680.02,PayPal
ORDER_00525,CUST_0406,SESS_955423,2026-05-15 00:00:00,5850.52,292.53,0.0,6143.05,UPI
ORDER_00526,CUST_0407,SESS_611850,2026-02-15 00:00:00,6672.95,333.65,0.0,7006.6,PayPal
ORDER_00527,CUST_0407,SESS_221228,2026-03-08 00:00:00,2939.32,124.92,440.9,2623.34,Credit Card
ORDER_00528,CUST_0408,SESS_920157,2026-03-19 00:00:00,4442.46,222.12,0.0,4664.58,NetBanking
ORDER_00529,CUST_0408,SESS_919977,2026-05-15 00:00:00,10889.43,462.8,1633.41,9718.82,UPI
ORDER_00530,CUST_0409,SESS_565415,2026-03-16 00:00:00,2384.99,119.25,0.0,2504.24,PayPal
ORDER_00531,CUST_0410,SESS_861179,2026-03-30 00:00:00,11969.09,598.45,0.0,12567.54,UPI
ORDER_00532,CUST_0412,SESS_931520,2026-04-10 00:00:00,1829.55,77.76,274.43,1632.88,Credit Card
ORDER_00533,CUST_0413,SESS_215379,2026-03-06 00:00:00,4876.93,243.85,0.0,5120.78,Credit Card
ORDER_00534,CUST_0413,SESS_430131,2026-04-01 00:00:00,9932.21,496.61,0.0,10428.82,Credit Card
ORDER_00535,CUST_0413,SESS_410327,2026-04-21 00:00:00,6283.99,314.2,0.0,6598.19,UPI
ORDER_00536,CUST_0414,SESS_763571,2026-04-27 00:00:00,4060.01,203.0,0.0,4263.01,PayPal
ORDER_00537,CUST_0415,SESS_422989,2026-04-15 00:00:00,9239.19,392.67,1385.88,8245.98,NetBanking
ORDER_00538,CUST_0416,SESS_898975,2026-03-02 00:00:00,8676.22,433.81,0.0,9110.03,NetBanking
ORDER_00539,CUST_0416,SESS_902274,2026-04-14 00:00:00,11575.98,578.8,0.0,12154.78,NetBanking
ORDER_00540,CUST_0417,SESS_627937,2026-03-23 00:00:00,2967.66,148.38,0.0,3116.04,UPI
ORDER_00541,CUST_0418,SESS_453528,2026-03-02 00:00:00,11086.24,471.16,1662.94,9894.46,NetBanking
ORDER_00542,CUST_0420,SESS_956300,2026-02-05 00:00:00,11216.68,560.83,0.0,11777.51,NetBanking
ORDER_00543,CUST_0420,SESS_846151,2026-03-17 00:00:00,9457.67,472.88,0.0,9930.55,PayPal
ORDER_00544,CUST_0420,SESS_217875,2026-03-27 00:00:00,5669.13,240.94,850.37,5059.7,Credit Card
ORDER_00545,CUST_0421,SESS_340853,2026-05-12 00:00:00,8723.86,436.19,0.0,9160.05,NetBanking
ORDER_00546,CUST_0422,SESS_508787,2026-04-22 00:00:00,6361.52,318.08,0.0,6679.6,PayPal
ORDER_00547,CUST_0423,SESS_833988,2026-04-09 00:00:00,6799.92,340.0,0.0,7139.92,PayPal
ORDER_00548,CUST_0423,SESS_371075,2026-05-01 00:00:00,2224.24,111.21,0.0,2335.45,PayPal
ORDER_00549,CUST_0424,SESS_316151,2026-02-24 00:00:00,2964.72,148.24,0.0,3112.96,Credit Card
ORDER_00550,CUST_0424,SESS_615006,2026-02-27 00:00:00,635.93,31.8,0.0,667.73,UPI
ORDER_00551,CUST_0425,SESS_731462,2026-04-21 00:00:00,1089.35,46.3,163.4,972.25,NetBanking
ORDER_00552,CUST_0427,SESS_428273,2026-02-24 00:00:00,8276.21,413.81,0.0,8690.02,PayPal
ORDER_00553,CUST_0429,SESS_460631,2026-04-02 00:00:00,9208.64,460.43,0.0,9669.07,NetBanking
ORDER_00554,CUST_0429,SESS_706709,2026-04-16 00:00:00,5250.59,262.53,0.0,5513.12,NetBanking
ORDER_00555,CUST_0430,SESS_634329,2026-03-20 00:00:00,4147.84,207.39,0.0,4355.23,Credit Card
ORDER_00556,CUST_0431,SESS_190820,2026-02-13 00:00:00,5500.44,275.02,0.0,5775.46,NetBanking
ORDER_00557,CUST_0431,SESS_149418,2026-02-24 00:00:00,7068.01,353.4,0.0,7421.41,PayPal
ORDER_00558,CUST_0431,SESS_804815,2026-04-04 00:00:00,1673.35,83.67,0.0,1757.02,NetBanking
ORDER_00559,CUST_0434,SESS_929230,2026-03-15 00:00:00,2376.15,118.81,0.0,2494.96,Credit Card
ORDER_00560,CUST_0435,SESS_109110,2026-02-16 00:00:00,10483.1,524.16,0.0,11007.26,Credit Card
ORDER_00561,CUST_0435,SESS_266440,2026-04-09 00:00:00,2462.67,104.66,369.4,2197.93,NetBanking
ORDER_00562,CUST_0436,SESS_439653,2026-02-24 00:00:00,7296.0,364.8,0.0,7660.8,PayPal
ORDER_00563,CUST_0436,SESS_449146,2026-03-24 00:00:00,6013.87,300.69,0.0,6314.56,NetBanking
ORDER_00564,CUST_0437,SESS_504497,2026-05-13 00:00:00,10569.97,528.5,0.0,11098.47,UPI
ORDER_00565,CUST_0438,SESS_915716,2026-01-13 00:00:00,303.32,15.17,0.0,318.49,UPI
ORDER_00566,CUST_0439,SESS_471733,2026-04-08 00:00:00,4046.06,202.3,0.0,4248.36,Credit Card
ORDER_00567,CUST_0440,SESS_697693,2026-02-13 00:00:00,1289.71,54.81,193.46,1151.06,Credit Card
ORDER_00568,CUST_0440,SESS_349479,2026-03-14 00:00:00,3283.22,139.54,492.48,2930.28,Credit Card
ORDER_00569,CUST_0441,SESS_383512,2026-02-17 00:00:00,4418.56,220.93,0.0,4639.49,Credit Card
ORDER_00570,CUST_0442,SESS_493484,2026-03-10 00:00:00,4637.94,231.9,0.0,4869.84,UPI
ORDER_00571,CUST_0442,SESS_648546,2026-04-19 00:00:00,9004.01,450.2,0.0,9454.21,NetBanking
ORDER_00572,CUST_0443,SESS_678718,2026-04-11 00:00:00,8558.5,427.93,0.0,8986.43,Credit Card
ORDER_00573,CUST_0443,SESS_977470,2026-04-29 00:00:00,2648.25,132.41,0.0,2780.66,PayPal
ORDER_00574,CUST_0444,SESS_416021,2026-04-17 00:00:00,1240.13,52.71,186.02,1106.82,UPI
ORDER_00575,CUST_0444,SESS_300109,2026-04-11 00:00:00,9620.69,481.03,0.0,10101.72,UPI
ORDER_00576,CUST_0445,SESS_657166,2026-04-09 00:00:00,1531.15,76.56,0.0,1607.71,UPI
ORDER_00577,CUST_0445,SESS_831640,2026-05-09 00:00:00,5523.81,276.19,0.0,5800.0,UPI
ORDER_00578,CUST_0446,SESS_598110,2026-01-21 00:00:00,6813.26,340.66,0.0,7153.92,Credit Card
ORDER_00579,CUST_0446,SESS_602165,2026-03-03 00:00:00,5628.69,281.43,0.0,5910.12,Credit Card
ORDER_00580,CUST_0447,SESS_989368,2026-02-25 00:00:00,11817.17,502.23,1772.58,10546.82,NetBanking
ORDER_00581,CUST_0447,SESS_521308,2026-04-04 00:00:00,3032.46,128.88,454.87,2706.47,PayPal
ORDER_00582,CUST_0447,SESS_905167,2026-04-17 00:00:00,2050.73,102.54,0.0,2153.27,NetBanking
ORDER_00583,CUST_0448,SESS_488663,2026-02-07 00:00:00,329.12,16.46,0.0,345.58,PayPal
ORDER_00584,CUST_0448,SESS_360210,2026-04-12 00:00:00,2819.14,119.81,422.87,2516.08,Credit Card
ORDER_00585,CUST_0448,SESS_894614,2026-04-15 00:00:00,2216.79,94.21,332.52,1978.48,Credit Card
ORDER_00586,CUST_0449,SESS_174783,2026-04-28 00:00:00,9801.83,490.09,0.0,10291.92,Credit Card
ORDER_00587,CUST_0450,SESS_132172,2026-03-12 00:00:00,947.11,47.36,0.0,994.47,UPI
ORDER_00588,CUST_0450,SESS_901737,2026-04-06 00:00:00,5751.98,244.46,862.8,5133.64,PayPal
ORDER_00589,CUST_0450,SESS_396457,2026-05-04 00:00:00,7920.03,336.6,1188.0,7068.63,UPI
ORDER_00590,CUST_0452,SESS_187835,2026-02-15 00:00:00,5439.39,231.17,815.91,4854.65,PayPal
ORDER_00591,CUST_0452,SESS_138441,2026-03-05 00:00:00,1331.18,66.56,0.0,1397.74,PayPal
ORDER_00592,CUST_0453,SESS_665526,2026-01-27 00:00:00,1941.68,82.52,291.25,1732.95,NetBanking
ORDER_00593,CUST_0453,SESS_287851,2026-03-06 00:00:00,4887.42,244.37,0.0,5131.79,NetBanking
ORDER_00594,CUST_0454,SESS_497112,2026-04-01 00:00:00,11236.44,561.82,0.0,11798.26,Credit Card
ORDER_00595,CUST_0455,SESS_701821,2026-03-11 00:00:00,5806.47,290.32,0.0,6096.79,Credit Card
ORDER_00596,CUST_0456,SESS_281778,2026-04-11 00:00:00,2090.89,104.54,0.0,2195.43,NetBanking
ORDER_00597,CUST_0457,SESS_229126,2026-03-11 00:00:00,8410.01,420.5,0.0,8830.51,NetBanking
ORDER_00598,CUST_0457,SESS_748981,2026-04-08 00:00:00,9594.14,407.75,1439.12,8562.77,PayPal
ORDER_00599,CUST_0458,SESS_600400,2026-02-20 00:00:00,10199.33,509.97,0.0,10709.3,UPI
ORDER_00600,CUST_0458,SESS_206299,2026-03-21 00:00:00,9339.54,466.98,0.0,9806.52,UPI
ORDER_00601,CUST_0458,SESS_913939,2026-04-14 00:00:00,8888.2,377.75,1333.23,7932.72,NetBanking
ORDER_00602,CUST_0459,SESS_267429,2026-02-01 00:00:00,7157.68,357.88,0.0,7515.56,UPI
ORDER_00603,CUST_0459,SESS_694532,2026-02-28 00:00:00,6057.73,302.89,0.0,6360.62,UPI
ORDER_00604,CUST_0459,SESS_790925,2026-04-15 00:00:00,5708.96,285.45,0.0,5994.41,Credit Card
ORDER_00605,CUST_0461,SESS_499720,2026-04-13 00:00:00,5668.52,283.43,0.0,5951.95,PayPal
ORDER_00606,CUST_0461,SESS_735040,2026-05-15 00:00:00,5781.09,289.05,0.0,6070.14,UPI
ORDER_00607,CUST_0462,SESS_377095,2026-04-17 00:00:00,9544.07,477.2,0.0,10021.27,Credit Card
ORDER_00608,CUST_0462,SESS_432839,2026-05-13 00:00:00,11786.74,589.34,0.0,12376.08,NetBanking
ORDER_00609,CUST_0463,SESS_665817,2026-03-13 00:00:00,3111.7,155.59,0.0,3267.29,Credit Card
ORDER_00610,CUST_0463,SESS_439672,2026-04-03 00:00:00,1106.57,55.33,0.0,1161.9,NetBanking
ORDER_00611,CUST_0464,SESS_511079,2026-02-14 00:00:00,493.01,20.95,73.95,440.01,NetBanking
ORDER_00612,CUST_0464,SESS_490137,2026-03-21 00:00:00,6346.66,269.73,952.0,5664.39,UPI
ORDER_00613,CUST_0464,SESS_981092,2026-05-10 00:00:00,11668.73,583.44,0.0,12252.17,PayPal
ORDER_00614,CUST_0465,SESS_855351,2026-04-26 00:00:00,2355.67,100.12,353.35,2102.44,PayPal
ORDER_00615,CUST_0466,SESS_682082,2026-01-25 00:00:00,11978.93,598.95,0.0,12577.88,PayPal
ORDER_00616,CUST_0467,SESS_344972,2026-02-23 00:00:00,2198.68,93.44,329.8,1962.32,NetBanking
ORDER_00617,CUST_0467,SESS_229116,2026-04-19 00:00:00,1368.38,58.16,205.26,1221.28,UPI
ORDER_00618,CUST_0468,SESS_873298,2026-03-20 00:00:00,9522.2,476.11,0.0,9998.31,PayPal
ORDER_00619,CUST_0468,SESS_170250,2026-04-06 00:00:00,2785.14,139.26,0.0,2924.4,Credit Card
ORDER_00620,CUST_0469,SESS_251396,2026-03-17 00:00:00,8184.7,409.24,0.0,8593.94,NetBanking
ORDER_00621,CUST_0469,SESS_592335,2026-05-19 00:00:00,8947.92,447.4,0.0,9395.32,UPI
ORDER_00622,CUST_0470,SESS_700462,2026-05-09 00:00:00,8706.82,435.34,0.0,9142.16,PayPal
ORDER_00623,CUST_0472,SESS_612120,2026-03-22 00:00:00,10903.46,545.17,0.0,11448.63,UPI
ORDER_00624,CUST_0473,SESS_151413,2026-02-11 00:00:00,7051.75,299.7,1057.76,6293.69,Credit Card
ORDER_00625,CUST_0473,SESS_515056,2026-04-16 00:00:00,9690.91,411.86,1453.64,8649.13,NetBanking
ORDER_00626,CUST_0473,SESS_281833,2026-04-17 00:00:00,7194.48,359.72,0.0,7554.2,PayPal
ORDER_00627,CUST_0474,SESS_709000,2026-04-06 00:00:00,3078.94,153.95,0.0,3232.89,UPI
ORDER_00628,CUST_0474,SESS_324730,2026-04-07 00:00:00,9280.01,464.0,0.0,9744.01,NetBanking
ORDER_00629,CUST_0475,SESS_512716,2026-01-14 00:00:00,2443.82,122.19,0.0,2566.01,Credit Card
ORDER_00630,CUST_0475,SESS_950399,2026-02-18 00:00:00,11236.77,561.84,0.0,11798.61,PayPal
ORDER_00631,CUST_0475,SESS_227946,2026-03-30 00:00:00,8534.03,426.7,0.0,8960.73,NetBanking
ORDER_00632,CUST_0476,SESS_384103,2026-01-24 00:00:00,1837.3,91.87,0.0,1929.17,NetBanking
ORDER_00633,CUST_0476,SESS_744637,2026-03-26 00:00:00,2840.96,142.05,0.0,2983.01,PayPal
ORDER_00634,CUST_0476,SESS_616750,2026-04-14 00:00:00,893.13,44.66,0.0,937.79,NetBanking
ORDER_00635,CUST_0477,SESS_714102,2026-02-19 00:00:00,2321.35,116.07,0.0,2437.42,UPI
ORDER_00636,CUST_0478,SESS_920097,2026-02-28 00:00:00,9305.61,465.28,0.0,9770.89,Credit Card
ORDER_00637,CUST_0479,SESS_744497,2026-01-27 00:00:00,4586.86,229.34,0.0,4816.2,UPI
ORDER_00638,CUST_0479,SESS_155899,2026-03-04 00:00:00,8912.9,445.64,0.0,9358.54,Credit Card
ORDER_00639,CUST_0479,SESS_453452,2026-04-10 00:00:00,6784.76,339.24,0.0,7124.0,Credit Card
ORDER_00640,CUST_0480,SESS_298328,2026-03-19 00:00:00,1019.05,50.95,0.0,1070.0,UPI
ORDER_00641,CUST_0480,SESS_891411,2026-05-05 00:00:00,10195.65,509.78,0.0,10705.43,UPI
ORDER_00642,CUST_0482,SESS_403061,2026-04-07 00:00:00,9995.36,424.8,1499.3,8920.86,Credit Card
ORDER_00643,CUST_0484,SESS_442420,2026-05-10 00:00:00,9510.07,475.5,0.0,9985.57,UPI
ORDER_00644,CUST_0485,SESS_727402,2026-05-01 00:00:00,1713.49,85.67,0.0,1799.16,Credit Card
ORDER_00645,CUST_0486,SESS_183118,2026-03-24 00:00:00,11445.32,572.27,0.0,12017.59,Credit Card
ORDER_00646,CUST_0486,SESS_787739,2026-04-09 00:00:00,1121.29,47.66,168.19,1000.76,Credit Card
ORDER_00647,CUST_0487,SESS_634787,2026-03-05 00:00:00,708.94,35.45,0.0,744.39,PayPal
ORDER_00648,CUST_0488,SESS_220210,2026-01-23 00:00:00,2740.47,116.47,411.07,2445.87,Credit Card
ORDER_00649,CUST_0488,SESS_336061,2026-03-02 00:00:00,5660.87,283.04,0.0,5943.91,UPI
ORDER_00650,CUST_0488,SESS_517794,2026-03-27 00:00:00,7748.64,329.32,1162.3,6915.66,Credit Card
ORDER_00651,CUST_0490,SESS_868564,2026-04-02 00:00:00,9250.95,462.55,0.0,9713.5,NetBanking
ORDER_00652,CUST_0491,SESS_643625,2026-01-10 00:00:00,5641.34,282.07,0.0,5923.41,PayPal
ORDER_00653,CUST_0491,SESS_538070,2026-03-13 00:00:00,3724.91,158.31,558.74,3324.48,UPI
ORDER_00654,CUST_0491,SESS_450765,2026-04-10 00:00:00,11600.83,493.04,1740.12,10353.75,UPI
ORDER_00655,CUST_0492,SESS_175823,2026-05-06 00:00:00,2392.33,119.62,0.0,2511.95,UPI
ORDER_00656,CUST_0492,SESS_200344,2026-05-06 00:00:00,9967.99,423.64,1495.2,8896.43,NetBanking
ORDER_00657,CUST_0493,SESS_986873,2026-02-05 00:00:00,11536.69,490.31,1730.5,10296.5,NetBanking
ORDER_00658,CUST_0493,SESS_879892,2026-03-24 00:00:00,8319.42,415.97,0.0,8735.39,NetBanking
ORDER_00659,CUST_0494,SESS_836180,2026-02-24 00:00:00,7539.86,320.44,1130.98,6729.32,Credit Card
ORDER_00660,CUST_0495,SESS_801314,2026-04-04 00:00:00,3120.31,156.02,0.0,3276.33,Credit Card
ORDER_00661,CUST_0495,SESS_784218,2026-05-01 00:00:00,4472.34,223.62,0.0,4695.96,PayPal
ORDER_00662,CUST_0497,SESS_458664,2026-01-16 00:00:00,10368.28,518.41,0.0,10886.69,UPI
ORDER_00663,CUST_0497,SESS_180928,2026-03-05 00:00:00,7600.92,323.04,1140.14,6783.82,PayPal
ORDER_00664,CUST_0498,SESS_723234,2026-03-05 00:00:00,11833.52,591.68,0.0,12425.2,Credit Card
ORDER_00665,CUST_0498,SESS_337708,2026-03-26 00:00:00,7693.39,384.67,0.0,8078.06,UPI
ORDER_00666,CUST_0499,SESS_517337,2026-05-11 00:00:00,9353.89,467.69,0.0,9821.58,PayPal
ORDER_00667,CUST_0499,SESS_929339,2026-05-25 00:00:00,9426.35,471.32,0.0,9897.67,UPI
ORDER_00668,CUST_0501,SESS_731335,2026-03-11 00:00:00,9363.73,468.19,0.0,9831.92,UPI
ORDER_00669,CUST_0501,SESS_525445,2026-04-13 00:00:00,3661.93,155.63,549.29,3268.27,PayPal
ORDER_00670,CUST_0502,SESS_117482,2026-02-07 00:00:00,7076.72,353.84,0.0,7430.56,PayPal
ORDER_00671,CUST_0502,SESS_389701,2026-03-20 00:00:00,8637.1,431.86,0.0,9068.96,UPI
ORDER_00672,CUST_0503,SESS_743143,2026-02-19 00:00:00,4457.17,222.86,0.0,4680.03,Credit Card
ORDER_00673,CUST_0503,SESS_438307,2026-03-23 00:00:00,9420.99,471.05,0.0,9892.04,UPI
ORDER_00674,CUST_0503,SESS_108301,2026-05-08 00:00:00,8144.87,407.24,0.0,8552.11,UPI
ORDER_00675,CUST_0504,SESS_541656,2026-02-17 00:00:00,8230.78,411.54,0.0,8642.32,NetBanking
ORDER_00676,CUST_0504,SESS_669817,2026-03-23 00:00:00,4173.47,208.67,0.0,4382.14,UPI
ORDER_00677,CUST_0506,SESS_964252,2026-04-13 00:00:00,7499.6,374.98,0.0,7874.58,NetBanking
ORDER_00678,CUST_0506,SESS_350535,2026-05-12 00:00:00,8243.72,412.19,0.0,8655.91,PayPal
ORDER_00679,CUST_0507,SESS_511720,2026-02-06 00:00:00,9997.34,499.87,0.0,10497.21,NetBanking
ORDER_00680,CUST_0507,SESS_250624,2026-03-13 00:00:00,9879.53,419.88,1481.93,8817.48,UPI
ORDER_00681,CUST_0507,SESS_798894,2026-04-09 00:00:00,986.87,49.34,0.0,1036.21,UPI
ORDER_00682,CUST_0508,SESS_104405,2026-03-19 00:00:00,10971.27,548.56,0.0,11519.83,UPI
ORDER_00683,CUST_0509,SESS_865032,2026-03-20 00:00:00,11935.16,596.76,0.0,12531.92,Credit Card
ORDER_00684,CUST_0509,SESS_878947,2026-04-30 00:00:00,594.91,29.75,0.0,624.66,Credit Card
ORDER_00685,CUST_0509,SESS_705242,2026-05-20 00:00:00,1487.02,63.2,223.05,1327.17,UPI
ORDER_00686,CUST_0510,SESS_392005,2026-04-11 00:00:00,7999.13,399.96,0.0,8399.09,UPI
ORDER_00687,CUST_0510,SESS_663421,2026-05-03 00:00:00,1300.51,65.03,0.0,1365.54,NetBanking
ORDER_00688,CUST_0512,SESS_785766,2026-04-09 00:00:00,10069.56,503.48,0.0,10573.04,NetBanking
ORDER_00689,CUST_0513,SESS_408215,2026-02-03 00:00:00,8587.55,364.97,1288.13,7664.39,Credit Card
ORDER_00690,CUST_0513,SESS_426199,2026-02-20 00:00:00,11536.75,576.84,0.0,12113.59,NetBanking
ORDER_00691,CUST_0513,SESS_998088,2026-04-04 00:00:00,4990.27,249.51,0.0,5239.78,Credit Card
ORDER_00692,CUST_0514,SESS_699714,2026-04-25 00:00:00,1067.3,45.36,160.09,952.57,UPI
ORDER_00693,CUST_0517,SESS_407381,2026-03-26 00:00:00,11200.92,476.04,1680.14,9996.82,PayPal
ORDER_00694,CUST_0517,SESS_989801,2026-05-07 00:00:00,7038.25,351.91,0.0,7390.16,UPI
ORDER_00695,CUST_0518,SESS_399062,2026-03-15 00:00:00,5836.78,291.84,0.0,6128.62,Credit Card
ORDER_00696,CUST_0519,SESS_364183,2026-03-21 00:00:00,8590.28,365.09,1288.54,7666.83,Credit Card
ORDER_00697,CUST_0519,SESS_646769,2026-04-01 00:00:00,10253.47,512.67,0.0,10766.14,Credit Card
ORDER_00698,CUST_0519,SESS_596501,2026-04-25 00:00:00,7904.7,395.24,0.0,8299.94,Credit Card
ORDER_00699,CUST_0520,SESS_528403,2026-03-17 00:00:00,10226.84,511.34,0.0,10738.18,Credit Card
ORDER_00700,CUST_0520,SESS_262475,2026-05-10 00:00:00,8772.16,438.61,0.0,9210.77,UPI
ORDER_00701,CUST_0521,SESS_648118,2026-01-29 00:00:00,1279.28,63.96,0.0,1343.24,UPI
ORDER_00702,CUST_0523,SESS_191341,2026-05-13 00:00:00,2304.25,115.21,0.0,2419.46,UPI
ORDER_00703,CUST_0523,SESS_901344,2026-05-15 00:00:00,608.36,30.42,0.0,638.78,NetBanking
ORDER_00704,CUST_0524,SESS_130731,2026-02-05 00:00:00,2811.85,140.59,0.0,2952.44,Credit Card
ORDER_00705,CUST_0524,SESS_476717,2026-03-06 00:00:00,8701.95,435.1,0.0,9137.05,Credit Card
ORDER_00706,CUST_0524,SESS_465719,2026-03-30 00:00:00,2838.17,141.91,0.0,2980.08,UPI
ORDER_00707,CUST_0525,SESS_916565,2026-03-05 00:00:00,9148.65,457.43,0.0,9606.08,PayPal
ORDER_00708,CUST_0526,SESS_427331,2026-01-22 00:00:00,2889.13,122.79,433.37,2578.55,NetBanking
ORDER_00709,CUST_0527,SESS_589242,2026-04-08 00:00:00,10788.26,539.41,0.0,11327.67,PayPal
ORDER_00710,CUST_0528,SESS_988418,2026-02-10 00:00:00,1775.96,88.8,0.0,1864.76,NetBanking
ORDER_00711,CUST_0528,SESS_837862,2026-03-25 00:00:00,6756.22,337.81,0.0,7094.03,UPI
ORDER_00712,CUST_0530,SESS_604880,2026-03-09 00:00:00,8162.19,408.11,0.0,8570.3,NetBanking
ORDER_00713,CUST_0531,SESS_710121,2026-05-12 00:00:00,373.49,18.67,0.0,392.16,UPI
ORDER_00714,CUST_0533,SESS_919494,2026-03-26 00:00:00,11457.43,572.87,0.0,12030.3,Credit Card
ORDER_00715,CUST_0534,SESS_900885,2026-03-02 00:00:00,6741.96,337.1,0.0,7079.06,PayPal
ORDER_00716,CUST_0534,SESS_891476,2026-04-04 00:00:00,8089.83,404.49,0.0,8494.32,UPI
