touchpoint_id,customer_id,channel_id,session_id,touchpoint_timestamp,utm_source,utm_medium,utm_campaign,landing_page,device_category,duration_seconds
TP_002131,CUST_0519,2,SESS_596501,2026-04-24 06:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,85
TP_002132,CUST_0519,1,SESS_596501,2026-04-10 22:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,124
TP_002133,CUST_0520,3,SESS_528403,2026-03-04 07:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_9,Desktop,422
TP_002134,CUST_0520,4,SESS_262475,2026-05-03 22:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_1,Tablet,73
TP_002135,CUST_0521,4,SESS_648118,2026-01-29 00:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_1,Mobile,181
TP_002136,CUST_0521,3,SESS_648118,2026-01-28 18:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,564
TP_002137,CUST_0523,1,SESS_191341,2026-05-11 06:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_1,Desktop,291
TP_002138,CUST_0523,4,SESS_191341,2026-05-04 14:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_6,Tablet,21
TP_002139,CUST_0523,7,SESS_901344,2026-05-12 23:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_9,Tablet,273
TP_002140,CUST_0523,4,SESS_901344,2026-05-08 22:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_3,Desktop,29
TP_002141,CUST_0524,2,SESS_130731,2026-01-31 21:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Desktop,170
TP_002142,CUST_0524,6,SESS_130731,2026-01-29 09:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,521
TP_002143,CUST_0524,2,SESS_130731,2026-02-03 12:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_6,Tablet,94
TP_002144,CUST_0524,5,SESS_130731,2026-01-24 11:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_9,Desktop,139
TP_002145,CUST_0524,6,SESS_476717,2026-02-28 11:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,502
TP_002146,CUST_0524,4,SESS_476717,2026-03-04 00:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,544
TP_002147,CUST_0524,2,SESS_476717,2026-03-02 18:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,169
TP_002148,CUST_0524,5,SESS_465719,2026-03-28 20:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,97
TP_002149,CUST_0524,7,SESS_465719,2026-03-28 21:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,190
TP_002150,CUST_0524,7,SESS_465719,2026-03-16 23:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,421
TP_002151,CUST_0525,3,SESS_916565,2026-02-24 07:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,491
TP_002152,CUST_0525,7,SESS_916565,2026-02-28 11:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_2,Desktop,460
TP_002153,CUST_0526,6,SESS_427331,2026-01-13 16:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,531
TP_002154,CUST_0526,3,SESS_427331,2026-01-18 07:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,499
TP_002155,CUST_0526,3,SESS_427331,2026-01-21 13:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,407
TP_002156,CUST_0526,2,SESS_427331,2026-01-09 06:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_7,Tablet,414
TP_002157,CUST_0527,4,SESS_589242,2026-03-29 00:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,460
TP_002158,CUST_0527,7,SESS_589242,2026-03-24 15:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_4,Desktop,421
TP_002159,CUST_0527,3,SESS_589242,2026-03-29 20:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,562
TP_002160,CUST_0528,3,SESS_988418,2026-02-02 06:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,505
TP_002161,CUST_0528,7,SESS_988418,2026-02-01 12:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,320
TP_002162,CUST_0528,7,SESS_837862,2026-03-13 22:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,263
TP_002163,CUST_0528,5,SESS_837862,2026-03-24 23:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,549
TP_002164,CUST_0528,6,SESS_837862,2026-03-13 18:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,365
TP_002165,CUST_0528,4,SESS_837862,2026-03-16 13:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_2,Desktop,229
TP_002166,CUST_0528,4,SESS_837862,2026-03-20 22:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,458
TP_002167,CUST_0530,6,SESS_604880,2026-03-01 17:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,591
TP_002168,CUST_0530,3,SESS_604880,2026-03-07 09:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,314
TP_002169,CUST_0530,3,SESS_604880,2026-03-01 19:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_3,Desktop,122
TP_002170,CUST_0530,3,SESS_604880,2026-03-08 02:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,41
TP_002171,CUST_0530,5,SESS_604880,2026-03-04 22:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_10,Desktop,396
TP_002172,CUST_0531,4,SESS_710121,2026-04-30 16:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,155
TP_002173,CUST_0531,1,SESS_710121,2026-04-30 09:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,292
TP_002174,CUST_0533,5,SESS_919494,2026-03-23 14:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,188
TP_002175,CUST_0534,7,SESS_900885,2026-02-22 08:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_10,Desktop,562
TP_002176,CUST_0534,1,SESS_900885,2026-02-18 01:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,591
TP_002177,CUST_0534,3,SESS_900885,2026-02-25 16:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,255
TP_002178,CUST_0534,2,SESS_900885,2026-02-27 00:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,41
TP_002179,CUST_0534,5,SESS_900885,2026-02-21 17:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_9,Tablet,24
TP_002180,CUST_0534,4,SESS_891476,2026-04-01 06:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,371
TP_002181,CUST_0534,1,SESS_891476,2026-03-23 23:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,200
TP_002182,CUST_0535,2,SESS_198337,2026-03-17 16:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,113
TP_002183,CUST_0535,4,SESS_198337,2026-03-09 09:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_1,Desktop,312
TP_002184,CUST_0536,5,SESS_514683,2026-03-29 10:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,583
TP_002185,CUST_0536,1,SESS_514683,2026-03-28 04:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,14
TP_002186,CUST_0536,5,SESS_514683,2026-04-06 05:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_8,Tablet,296
TP_002187,CUST_0536,1,SESS_514683,2026-03-30 05:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_5,Desktop,93
TP_002188,CUST_0536,2,SESS_888175,2026-05-07 20:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,89
TP_002189,CUST_0536,6,SESS_888175,2026-04-30 19:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_2,Mobile,307
TP_002190,CUST_0536,2,SESS_888175,2026-05-06 07:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,54
TP_002191,CUST_0536,3,SESS_526580,2026-05-07 04:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,554
TP_002192,CUST_0536,5,SESS_526580,2026-05-05 10:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,296
TP_002193,CUST_0537,7,SESS_263844,2026-01-31 06:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,176
TP_002194,CUST_0537,3,SESS_263844,2026-02-08 22:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,418
TP_002195,CUST_0537,4,SESS_263844,2026-02-05 23:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_5,Desktop,382
TP_002196,CUST_0537,2,SESS_263844,2026-02-07 10:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Tablet,203
TP_002197,CUST_0539,1,SESS_963432,2026-04-15 20:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,46
TP_002198,CUST_0539,2,SESS_963432,2026-04-24 02:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,516
TP_002199,CUST_0540,6,SESS_786580,2026-02-10 21:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Desktop,69
TP_002200,CUST_0540,6,SESS_786580,2026-02-15 16:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,256
TP_002201,CUST_0540,6,SESS_303974,2026-02-25 10:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,553
TP_002202,CUST_0540,6,SESS_303974,2026-02-18 22:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,269
TP_002203,CUST_0540,6,SESS_303974,2026-02-13 17:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,127
TP_002204,CUST_0540,1,SESS_806246,2026-04-09 00:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,548
TP_002205,CUST_0540,7,SESS_806246,2026-04-11 18:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_2,Desktop,323
TP_002206,CUST_0540,2,SESS_806246,2026-04-15 11:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,254
TP_002207,CUST_0540,3,SESS_806246,2026-04-11 00:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,204
TP_002208,CUST_0541,5,SESS_352727,2026-01-15 14:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,67
TP_002209,CUST_0541,7,SESS_639088,2026-02-20 23:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,415
TP_002210,CUST_0541,1,SESS_639088,2026-03-04 04:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,215
TP_002211,CUST_0541,1,SESS_639088,2026-03-02 09:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,552
TP_002212,CUST_0541,6,SESS_639088,2026-02-25 07:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,475
TP_002213,CUST_0542,2,SESS_409804,2026-01-27 20:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_3,Desktop,118
TP_002214,CUST_0542,3,SESS_409804,2026-01-16 19:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,598
TP_002215,CUST_0542,5,SESS_409804,2026-01-22 20:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Desktop,170
TP_002216,CUST_0542,6,SESS_409804,2026-01-25 17:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,126
TP_002217,CUST_0542,2,SESS_409804,2026-01-28 18:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,20
TP_002218,CUST_0543,2,SESS_734730,2026-04-06 22:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_2,Desktop,249
TP_002219,CUST_0543,4,SESS_734730,2026-04-06 16:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_8,Desktop,519
TP_002220,CUST_0543,5,SESS_734730,2026-04-08 04:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,55
TP_002221,CUST_0543,7,SESS_958416,2026-05-02 18:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_3,Desktop,57
TP_002222,CUST_0543,6,SESS_958416,2026-05-10 14:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_9,Desktop,479
TP_002223,CUST_0543,1,SESS_958416,2026-05-04 12:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,335
TP_002224,CUST_0544,2,SESS_201131,2026-02-03 03:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,360
TP_002225,CUST_0544,1,SESS_201131,2026-02-05 22:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,566
TP_002226,CUST_0545,4,SESS_682809,2026-02-21 17:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,262
TP_002227,CUST_0547,5,SESS_243618,2026-01-30 08:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,493
TP_002228,CUST_0547,3,SESS_243618,2026-01-21 13:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,389
TP_002229,CUST_0547,3,SESS_243618,2026-01-27 02:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_2,Desktop,593
TP_002230,CUST_0547,2,SESS_243618,2026-01-26 06:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,362
TP_002231,CUST_0547,7,SESS_738720,2026-02-28 02:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,348
TP_002232,CUST_0547,3,SESS_738720,2026-02-24 13:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,599
TP_002233,CUST_0548,6,SESS_708798,2026-03-22 20:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_8,Desktop,394
TP_002234,CUST_0548,2,SESS_708798,2026-03-31 08:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,143
TP_002235,CUST_0548,5,SESS_322576,2026-05-02 06:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_7,Desktop,272
TP_002236,CUST_0549,2,SESS_683716,2026-02-12 16:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_7,Mobile,574
TP_002237,CUST_0549,6,SESS_567608,2026-03-30 13:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,108
TP_002238,CUST_0549,2,SESS_567608,2026-03-31 19:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,227
TP_002239,CUST_0549,5,SESS_567608,2026-03-23 03:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_5,Desktop,460
TP_002240,CUST_0549,5,SESS_567608,2026-03-24 23:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,202
TP_002241,CUST_0549,5,SESS_767283,2026-04-26 14:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_1,Desktop,485
TP_002242,CUST_0549,1,SESS_767283,2026-04-26 10:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_2,Mobile,464
TP_002243,CUST_0549,4,SESS_767283,2026-04-23 12:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_1,Desktop,332
TP_002244,CUST_0549,3,SESS_767283,2026-04-19 17:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,540
TP_002245,CUST_0552,1,SESS_430892,2026-02-18 03:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_1,Desktop,167
TP_002246,CUST_0552,2,SESS_430892,2026-02-22 05:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,395
TP_002247,CUST_0552,3,SESS_430892,2026-02-21 14:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_6,Desktop,449
TP_002248,CUST_0552,1,SESS_430892,2026-02-26 22:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,277
TP_002249,CUST_0552,6,SESS_153356,2026-03-16 02:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,117
TP_002250,CUST_0552,3,SESS_153356,2026-03-03 18:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_3,Desktop,460
TP_002251,CUST_0552,5,SESS_153356,2026-03-14 13:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_7,Mobile,216
TP_002252,CUST_0552,6,SESS_153356,2026-03-03 18:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_8,Desktop,342
TP_002253,CUST_0552,3,SESS_367970,2026-03-17 22:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,380
TP_002254,CUST_0553,1,SESS_199422,2026-02-28 00:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,227
TP_002255,CUST_0553,6,SESS_199422,2026-02-25 11:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,545
TP_002256,CUST_0553,7,SESS_199422,2026-02-24 10:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,18
TP_002257,CUST_0553,4,SESS_772415,2026-03-31 19:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,465
TP_002258,CUST_0553,2,SESS_772415,2026-03-26 19:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,375
TP_002259,CUST_0553,3,SESS_772415,2026-03-27 20:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_9,Desktop,34
TP_002260,CUST_0553,4,SESS_772415,2026-03-30 00:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,431
TP_002261,CUST_0553,5,SESS_772415,2026-04-04 16:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_1,Desktop,564
TP_002262,CUST_0554,1,SESS_265728,2026-03-05 07:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,364
TP_002263,CUST_0554,2,SESS_265728,2026-03-06 15:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,460
TP_002264,CUST_0554,6,SESS_265728,2026-03-12 18:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_8,Desktop,96
TP_002265,CUST_0554,4,SESS_265728,2026-03-05 16:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,417
TP_002266,CUST_0554,6,SESS_430920,2026-04-19 11:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_4,Desktop,109
TP_002267,CUST_0554,4,SESS_430920,2026-04-11 03:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,161
TP_002268,CUST_0554,2,SESS_297819,2026-05-08 07:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,335
TP_002269,CUST_0555,4,SESS_882596,2026-03-24 17:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,213
TP_002270,CUST_0556,4,SESS_134210,2026-04-07 19:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_1,Desktop,149
TP_002271,CUST_0556,5,SESS_134210,2026-04-14 06:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_6,Tablet,154
TP_002272,CUST_0556,5,SESS_134210,2026-04-20 08:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_5,Desktop,454
TP_002273,CUST_0556,1,SESS_134210,2026-04-11 12:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_2,Tablet,152
TP_002274,CUST_0556,1,SESS_134210,2026-04-19 10:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,456
TP_002275,CUST_0556,5,SESS_122560,2026-05-15 19:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,302
TP_002276,CUST_0556,5,SESS_122560,2026-05-20 01:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_1,Mobile,513
TP_002277,CUST_0556,3,SESS_122560,2026-05-06 03:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,567
TP_002278,CUST_0557,3,SESS_911518,2026-01-19 08:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_1,Desktop,535
TP_002279,CUST_0557,7,SESS_911518,2026-01-20 15:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,418
TP_002280,CUST_0557,1,SESS_911518,2026-01-25 20:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_5,Desktop,418
TP_002281,CUST_0557,2,SESS_911518,2026-01-20 16:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,27
TP_002282,CUST_0557,4,SESS_911518,2026-01-25 02:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,404
TP_002283,CUST_0558,2,SESS_757719,2026-04-15 18:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,478
TP_002284,CUST_0558,1,SESS_431419,2026-04-08 14:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,227
TP_002285,CUST_0558,7,SESS_431419,2026-04-15 17:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,39
TP_002286,CUST_0558,6,SESS_431419,2026-04-19 15:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,469
TP_002287,CUST_0561,7,SESS_725065,2026-04-02 23:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,533
TP_002288,CUST_0561,1,SESS_725065,2026-04-02 07:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,99
TP_002289,CUST_0561,1,SESS_725065,2026-03-21 19:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_5,Desktop,478
TP_002290,CUST_0563,5,SESS_684910,2026-03-28 18:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_8,Desktop,131
TP_002291,CUST_0563,7,SESS_684910,2026-03-25 13:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,445
TP_002292,CUST_0563,4,SESS_684910,2026-03-21 18:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,480
TP_002293,CUST_0563,4,SESS_684910,2026-03-21 12:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,344
TP_002294,CUST_0563,4,SESS_684910,2026-03-25 13:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,22
TP_002295,CUST_0565,1,SESS_125313,2026-02-12 21:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_6,Tablet,320
TP_002296,CUST_0565,1,SESS_291531,2026-04-23 18:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,303
TP_002297,CUST_0566,1,SESS_164644,2026-04-02 18:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,505
TP_002298,CUST_0566,4,SESS_164644,2026-04-05 14:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_1,Desktop,248
TP_002299,CUST_0566,3,SESS_164644,2026-03-27 06:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,477
TP_002300,CUST_0566,4,SESS_164644,2026-03-30 12:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_8,Desktop,453
TP_002301,CUST_0566,3,SESS_164644,2026-03-26 17:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,287
TP_002302,CUST_0566,7,SESS_732488,2026-04-30 11:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_8,Desktop,281
TP_002303,CUST_0566,5,SESS_732488,2026-05-01 09:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,341
TP_002304,CUST_0566,1,SESS_732488,2026-05-04 22:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,400
TP_002305,CUST_0566,7,SESS_732488,2026-04-30 11:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,300
TP_002306,CUST_0568,1,SESS_212303,2026-03-04 07:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_1,Tablet,87
TP_002307,CUST_0568,4,SESS_956968,2026-03-27 03:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,413
TP_002308,CUST_0568,2,SESS_956968,2026-04-02 14:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,429
TP_002309,CUST_0568,6,SESS_956968,2026-03-28 00:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,356
TP_002310,CUST_0568,7,SESS_956968,2026-03-30 23:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,587
TP_002311,CUST_0568,1,SESS_962397,2026-04-04 06:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,399
TP_002312,CUST_0568,3,SESS_962397,2026-04-03 14:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,537
TP_002313,CUST_0568,1,SESS_962397,2026-04-09 13:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,46
